S1_Current density (A/cm2),S1_Voltage (V),S1_Faradaic efficiency,S1_CO conversion,S1_Crossover rate,S1_Capture energy (MJ/kgCO2),S1_Electricity price (USD/kWh),S1_Membrane cost (USD/m2),ST_Current density (A/cm2),ST_Voltage (V),ST_Faradaic efficiency,ST_CO conversion,ST_Crossover rate,ST_Capture energy (MJ/kgCO2),ST_Electricity price (USD/kWh),ST_Membrane cost (USD/m2)
0.6688067230632819,0.0339406366336999,0.3530242883566307,0.04265985704134977,0.026630452650256355,0.026079371665742004,0.08343593410110302,0.028149447710993526,0.4535550792874665,0.9789672680565663,0.7347466119178714,0.9797378652974825,0.9799906604035518,0.9748507776428158,0.9491949534184564,0.9730395977880474
0.5985694820256642,-0.006636502740952883,0.29138616763616854,0.017989552287396276,0.002274284507145418,-0.0003019920083051655,0.05365375169510397,-0.0004482055102944872,0.37204386724023,0.9942245253307582,0.6551353259220563,0.9956505158786222,1.0030105983233606,1.0011939302495818,0.978209121749206,1.0044560912542002
0.6177833706083682,0.003931513388171041,0.279808931032462,0.018325846688657204,-0.0020577739859873987,0.005469836492900498,0.07731248282877566,0.00273701462540588,0.4455477238646687,0.994407049508318,0.7214837604009865,1.0035376459102798,0.996472705197908,0.9981211643873197,0.9836520310992208,0.9998985927141996
0.46028405217679935,0.014586511852337584,0.22695937812502665,0.03129965992445964,0.007118197131823443,0.0088067050716624,0.04566600369468931,0.007750549914068049,0.2350651419329608,0.9932474603512663,0.6160832862244293,0.9953550455673725,0.9897011643124591,0.9898166422464154,0.9274717651403475,0.9899107025430821
0.5439447762998854,0.008972724738620074,0.23669976958084235,0.015007322116920846,0.002061404309754233,-0.0015684993291579183,-0.016892983111770326,0.0007611572655159317,0.32664037109287936,1.0060002088600468,0.5744787927195938,0.9991644076646753,1.000257145407443,0.9962863662918157,0.9022548100202218,0.9995116790992945
0.5849876327688748,-0.01455423367029647,0.2775878258506677,-0.022423229554084885,-0.014141064404241238,-0.01109449125670099,0.03663324232472326,-0.017475192472243807,0.35318533480352776,1.0221642881265003,0.6774688411954484,0.9900980262804463,1.0167234718514855,1.0193322072305824,0.9906312783214669,1.017411068218985
0.6720960722310949,-0.03886793733519857,0.19975740353346644,-0.019425148166698922,-0.032453115850962354,-0.0325789268008282,0.06701748171388722,-0.03182621104485307,0.4761113110907147,1.0226654734016847,0.6385819664589734,1.0253396539310027,1.0308586199412257,1.03107403849472,1.0592057778978892,1.0308436727315466
0.2799410558675412,0.01752648051796459,0.3931754833779959,0.023873838140973266,0.009698287080442073,0.0050906884771200036,0.07112822755170815,0.003819461154135016,0.06485969688363846,0.9963468594491914,0.77646931261499,1.0007864233337185,0.9938242579118542,0.9894920708323622,0.9644547170534096,0.9903488988099947
0.7635042796308693,0.015296506817631124,0.3420519279157318,0.011398277588869722,0.013473514408838925,0.01940539899351164,0.04647163904721915,0.011070806258663005,0.5077060307531897,0.9928282618043611,0.7224634928100295,0.9734998330748164,0.9869862151915352,0.98903008118249,0.9236203296556401,0.9881848483516859
0.5504098100765482,-0.01585413803066069,0.40843029787500035,-0.006574749895179338,-0.022994823195424674,-0.023524148200008324,-0.006064033294260711,-0.024502721414092276,0.33145781637256444,1.018506854474139,0.8272825994063903,1.025661583087663,1.0208582949460694,1.0251034862577582,0.9656929049026426,1.0243692314776132
0.563997535507902,0.021499389436661256,0.35219852315704775,0.021210220099132274,0.01582243164885493,0.015131218549535167,0.07740326114170185,0.010510952131200187,0.3155718422655496,0.9918423352595995,0.6913887015713046,0.9776825757999061,0.9888817844019882,0.9867394310517218,0.9784238411502297,0.9857725865544097
0.8087965890848983,0.007724760844284767,0.2929465319910242,-0.0036341608834730603,0.0051155429662057125,-0.0009080728901524549,0.04685488387379502,0.0014066168265961375,0.6460912768536391,1.004726605249969,0.673662735897711,0.9744686029979402,0.9994101285782861,0.9991643371452371,0.9567374644312727,0.9991965091937642
0.6835872044916357,0.027322287729982082,0.1964997429591453,0.05425454859377294,0.03085388174576598,0.028845874829869916,0.037533409871263836,0.02680774633549848,0.5068999726185784,0.9621073349298813,0.6013639916828515,0.9761760963512786,0.9700448339465877,0.9701257899693327,0.8797265491950117,0.9714758612075605
