func,grid,k,slicing_feat_idx,slicing_feat_name,interval_idx,lo_norm,hi_norm,lo_raw,hi_raw,attr_0,attr_1
log2,15,5,1,Linear (x1),11,0.6867,0.74,0.4656,0.5988,4.63378,5.14268
log2,15,5,1,Linear (x1),12,0.74,0.7933,0.5988,0.7319,4.06637,4.22021
log2,15,5,1,Linear (x1),13,0.7933,0.8467,0.7319,0.8651,4.00468,4.14341
log2,15,5,1,Linear (x1),14,0.8467,0.9,0.8651,0.9982,4.13809,4.82154
log2,20,2,0,Log (x0),0,0.1,0.14,-0.9989,-0.899,18.97484,4.69368
log2,20,2,0,Log (x0),1,0.14,0.18,-0.899,-0.7991,11.22031,3.88442
log2,20,2,0,Log (x0),2,0.18,0.22,-0.7991,-0.6992,8.91082,4.01549
log2,20,2,0,Log (x0),3,0.22,0.26,-0.6992,-0.5993,7.35865,4.04903
log2,20,2,0,Log (x0),4,0.26,0.3,-0.5993,-0.4994,6.75813,4.40459
log2,20,2,0,Log (x0),5,0.3,0.34,-0.4994,-0.3996,5.78136,4.35099
log2,20,2,0,Log (x0),6,0.34,0.38,-0.3996,-0.2997,5.09896,4.32837
log2,20,2,0,Log (x0),7,0.38,0.42,-0.2997,-0.1998,4.82837,4.57453
log2,20,2,0,Log (x0),8,0.42,0.46,-0.1998,-0.0999,3.96883,4.17616
log2,20,2,0,Log (x0),9,0.46,0.5,-0.0999,-0.0,4.47566,5.11871
log2,20,2,0,Log (x0),10,0.5,0.54,-0.0,0.0999,3.66526,4.55904
log2,20,2,0,Log (x0),11,0.54,0.58,0.0999,0.1998,3.26401,4.22307
log2,20,2,0,Log (x0),12,0.58,0.62,0.1998,0.2996,4.5881,4.30825
log2,20,2,0,Log (x0),13,0.62,0.66,0.2996,0.3995,5.45749,4.10979
log2,20,2,0,Log (x0),14,0.66,0.7,0.3995,0.4994,5.25107,4.60098
log2,20,2,0,Log (x0),15,0.7,0.74,0.4994,0.5993,3.48008,4.44366
log2,20,2,0,Log (x0),16,0.74,0.78,0.5993,0.6992,2.25919,3.89515
log2,20,2,0,Log (x0),17,0.78,0.82,0.6992,0.7991,2.22727,4.32033
log2,20,2,0,Log (x0),18,0.82,0.86,0.7991,0.899,2.12092,4.36066
log2,20,2,0,Log (x0),19,0.86,0.9,0.899,0.9988,1.98805,4.31135
log2,20,2,1,Linear (x1),0,0.1,0.14,-0.999,-0.8991,4.23134,3.80899
log2,20,2,1,Linear (x1),1,0.14,0.18,-0.8991,-0.7992,4.26843,4.10855
log2,20,2,1,Linear (x1),2,0.18,0.22,-0.7992,-0.6994,4.42257,3.84025
log2,20,2,1,Linear (x1),3,0.22,0.26,-0.6994,-0.5995,4.12666,3.76365
log2,20,2,1,Linear (x1),4,0.26,0.3,-0.5995,-0.4997,4.09341,3.36186
log2,20,2,1,Linear (x1),5,0.3,0.34,-0.4997,-0.3998,4.34224,4.17723
log2,20,2,1,Linear (x1),6,0.34,0.38,-0.3998,-0.3,4.55039,4.28331
log2,20,2,1,Linear (x1),7,0.38,0.42,-0.3,-0.2001,4.43368,4.15529
log2,20,2,1,Linear (x1),8,0.42,0.46,-0.2001,-0.1002,4.32905,3.75316
log2,20,2,1,Linear (x1),9,0.46,0.5,-0.1002,-0.0004,4.11295,3.74574
log2,20,2,1,Linear (x1),10,0.5,0.54,-0.0004,0.0995,4.59345,4.67794
log2,20,2,1,Linear (x1),11,0.54,0.58,0.0995,0.1993,4.3987,3.91994
log2,20,2,1,Linear (x1),12,0.58,0.62,0.1993,0.2992,4.74252,4.99001
log2,20,2,1,Linear (x1),13,0.62,0.66,0.2992,0.3991,4.63762,4.1699
log2,20,2,1,Linear (x1),14,0.66,0.7,0.3991,0.4989,5.02609,5.46041
log2,20,2,1,Linear (x1),15,0.7,0.74,0.4989,0.5988,4.81962,4.4468
log2,20,2,1,Linear (x1),16,0.74,0.78,0.5988,0.6986,4.21063,4.00002
log2,20,2,1,Linear (x1),17,0.78,0.82,0.6986,0.7985,4.0796,3.86648
log2,20,2,1,Linear (x1),18,0.82,0.86,0.7985,0.8984,4.3679,4.11004
log2,20,2,1,Linear (x1),19,0.86,0.9,0.8984,0.9982,4.3297,4.2044
log2,20,3,0,Log (x0),0,0.1,0.14,-0.9989,-0.899,18.97238,4.69549
log2,20,3,0,Log (x0),1,0.14,0.18,-0.899,-0.7991,11.19537,3.88856
log2,20,3,0,Log (x0),2,0.18,0.22,-0.7991,-0.6992,8.92749,4.01967
log2,20,3,0,Log (x0),3,0.22,0.26,-0.6992,-0.5993,7.36967,4.05315
log2,20,3,0,Log (x0),4,0.26,0.3,-0.5993,-0.4994,6.75732,4.41039
log2,20,3,0,Log (x0),5,0.3,0.34,-0.4994,-0.3996,5.82057,4.35563
log2,20,3,0,Log (x0),6,0.34,0.38,-0.3996,-0.2997,5.11511,4.33312
log2,20,3,0,Log (x0),7,0.38,0.42,-0.2997,-0.1998,4.81179,4.58048
log2,20,3,0,Log (x0),8,0.42,0.46,-0.1998,-0.0999,3.98583,4.18091
log2,20,3,0,Log (x0),9,0.46,0.5,-0.0999,-0.0,4.45328,5.12562
log2,20,3,0,Log (x0),10,0.5,0.54,-0.0,0.0999,3.6919,4.56455
log2,20,3,0,Log (x0),11,0.54,0.58,0.0999,0.1998,3.38054,4.22799
log2,20,3,0,Log (x0),12,0.58,0.62,0.1998,0.2996,3.13075,4.31262
log2,20,3,0,Log (x0),13,0.62,0.66,0.2996,0.3995,2.67006,4.11306
log2,20,3,0,Log (x0),14,0.66,0.7,0.3995,0.4994,2.79418,4.60651
log2,20,3,0,Log (x0),15,0.7,0.74,0.4994,0.5993,2.54836,4.44907
log2,20,3,0,Log (x0),16,0.74,0.78,0.5993,0.6992,2.10925,3.89943
log2,20,3,0,Log (x0),17,0.78,0.82,0.6992,0.7991,2.22771,4.3259
log2,20,3,0,Log (x0),18,0.82,0.86,0.7991,0.899,2.13914,4.3664
log2,20,3,0,Log (x0),19,0.86,0.9,0.899,0.9988,2.18597,4.31687
log2,20,3,1,Linear (x1),0,0.1,0.14,-0.999,-0.8991,4.10865,4.87763
log2,20,3,1,Linear (x1),1,0.14,0.18,-0.8991,-0.7992,4.16467,4.02519
log2,20,3,1,Linear (x1),2,0.18,0.22,-0.7992,-0.6994,4.32584,3.82363
log2,20,3,1,Linear (x1),3,0.22,0.26,-0.6994,-0.5995,4.05716,3.75428
log2,20,3,1,Linear (x1),4,0.26,0.3,-0.5995,-0.4997,3.98767,3.32747
log2,20,3,1,Linear (x1),5,0.3,0.34,-0.4997,-0.3998,4.22477,4.14472
log2,20,3,1,Linear (x1),6,0.34,0.38,-0.3998,-0.3,4.42012,4.24282
log2,20,3,1,Linear (x1),7,0.38,0.42,-0.3,-0.2001,4.29344,4.09975
log2,20,3,1,Linear (x1),8,0.42,0.46,-0.2001,-0.1002,4.2375,3.73122
log2,20,3,1,Linear (x1),9,0.46,0.5,-0.1002,-0.0004,3.99225,3.70619
log2,20,3,1,Linear (x1),10,0.5,0.54,-0.0004,0.0995,4.41325,4.63248
log2,20,3,1,Linear (x1),11,0.54,0.58,0.0995,0.1993,4.30827,3.88487
log2,20,3,1,Linear (x1),12,0.58,0.62,0.1993,0.2992,4.57447,4.93184
log2,20,3,1,Linear (x1),13,0.62,0.66,0.2992,0.3991,4.57573,4.15002
log2,20,3,1,Linear (x1),14,0.66,0.7,0.3991,0.4989,4.85155,5.39463
log2,20,3,1,Linear (x1),15,0.7,0.74,0.4989,0.5988,4.66338,4.41199
log2,20,3,1,Linear (x1),16,0.74,0.78,0.5988,0.6986,4.12908,3.98259
log2,20,3,1,Linear (x1),17,0.78,0.82,0.6986,0.7985,4.01713,3.854
log2,20,3,1,Linear (x1),18,0.82,0.86,0.7985,0.8984,4.27977,4.09824
log2,20,3,1,Linear (x1),19,0.86,0.9,0.8984,0.9982,4.20779,4.18216
log2,20,4,0,Log (x0),0,0.1,0.14,-0.9989,-0.899,19.50954,6.7829
log2,20,4,0,Log (x0),1,0.14,0.18,-0.899,-0.7991,11.18295,5.00082
log2,20,4,0,Log (x0),2,0.18,0.22,-0.7991,-0.6992,9.0578,4.94499
log2,20,4,0,Log (x0),3,0.22,0.26,-0.6992,-0.5993,7.46182,4.79713
log2,20,4,0,Log (x0),4,0.26,0.3,-0.5993,-0.4994,6.81561,5.08748
log2,20,4,0,Log (x0),5,0.3,0.34,-0.4994,-0.3996,5.86142,5.00002
log2,20,4,0,Log (x0),6,0.34,0.38,-0.3996,-0.2997,5.13262,4.88879
log2,20,4,0,Log (x0),7,0.38,0.42,-0.2997,-0.1998,4.82183,5.11835
log2,20,4,0,Log (x0),8,0.42,0.46,-0.1998,-0.0999,3.99713,4.64608
log2,20,4,0,Log (x0),9,0.46,0.5,-0.0999,-0.0,4.46496,5.6978
log2,20,4,0,Log (x0),10,0.5,0.54,-0.0,0.0999,3.67448,5.07039
log2,20,4,0,Log (x0),11,0.54,0.58,0.0999,0.1998,3.15319,4.64186
log2,20,4,0,Log (x0),12,0.58,0.62,0.1998,0.2996,3.01435,4.74903
log2,20,4,0,Log (x0),13,0.62,0.66,0.2996,0.3995,2.70581,4.52543
log2,20,4,0,Log (x0),14,0.66,0.7,0.3995,0.4994,2.8185,5.06669
log2,20,4,0,Log (x0),15,0.7,0.74,0.4994,0.5993,2.55228,4.89021
log2,20,4,0,Log (x0),16,0.74,0.78,0.5993,0.6992,2.1128,4.26982
log2,20,4,0,Log (x0),17,0.78,0.82,0.6992,0.7991,2.22928,4.73879
log2,20,4,0,Log (x0),18,0.82,0.86,0.7991,0.899,2.14753,4.76333
log2,20,4,0,Log (x0),19,0.86,0.9,0.899,0.9988,2.01317,4.68396
log2,20,4,1,Linear (x1),0,0.1,0.14,-0.999,-0.8991,4.13765,3.94731
log2,20,4,1,Linear (x1),1,0.14,0.18,-0.8991,-0.7992,4.17097,4.23055
log2,20,4,1,Linear (x1),2,0.18,0.22,-0.7992,-0.6994,4.32815,3.97463
log2,20,4,1,Linear (x1),3,0.22,0.26,-0.6994,-0.5995,4.0536,3.92205
log2,20,4,1,Linear (x1),4,0.26,0.3,-0.5995,-0.4997,3.98521,3.63693
log2,20,4,1,Linear (x1),5,0.3,0.34,-0.4997,-0.3998,4.22446,4.63572
log2,20,4,1,Linear (x1),6,0.34,0.38,-0.3998,-0.3,4.42226,4.9235
log2,20,4,1,Linear (x1),7,0.38,0.42,-0.3,-0.2001,4.27295,4.80386
log2,20,4,1,Linear (x1),8,0.42,0.46,-0.2001,-0.1002,4.22949,4.45032
log2,20,4,1,Linear (x1),9,0.46,0.5,-0.1002,-0.0004,3.97951,4.48199
log2,20,4,1,Linear (x1),10,0.5,0.54,-0.0004,0.0995,4.37765,5.48951
log2,20,4,1,Linear (x1),11,0.54,0.58,0.0995,0.1993,4.29787,4.76297
log2,20,4,1,Linear (x1),12,0.58,0.62,0.1993,0.2992,4.51697,5.83296
log2,20,4,1,Linear (x1),13,0.62,0.66,0.2992,0.3991,4.55303,4.9945
log2,20,4,1,Linear (x1),14,0.66,0.7,0.3991,0.4989,4.80512,6.3343
log2,20,4,1,Linear (x1),15,0.7,0.74,0.4989,0.5988,4.64297,5.29722
log2,20,4,1,Linear (x1),16,0.74,0.78,0.5988,0.6986,4.12028,4.73982
log2,20,4,1,Linear (x1),17,0.78,0.82,0.6986,0.7985,4.00959,4.56169
log2,20,4,1,Linear (x1),18,0.82,0.86,0.7985,0.8984,4.25938,4.79642
log2,20,4,1,Linear (x1),19,0.86,0.9,0.8984,0.9982,4.18025,4.92567
log2,20,5,0,Log (x0),0,0.1,0.14,-0.9989,-0.899,22.7798,5.9353
log2,20,5,0,Log (x0),1,0.14,0.18,-0.899,-0.7991,10.86612,4.01699
log2,20,5,0,Log (x0),2,0.18,0.22,-0.7991,-0.6992,8.66478,4.05349
log2,20,5,0,Log (x0),3,0.22,0.26,-0.6992,-0.5993,6.99628,4.07789
log2,20,5,0,Log (x0),4,0.26,0.3,-0.5993,-0.4994,6.52043,4.43668
log2,20,5,0,Log (x0),5,0.3,0.34,-0.4994,-0.3996,5.62863,4.36518
log2,20,5,0,Log (x0),6,0.34,0.38,-0.3996,-0.2997,4.9667,4.34019
log2,20,5,0,Log (x0),7,0.38,0.42,-0.2997,-0.1998,4.60673,4.59867
log2,20,5,0,Log (x0),8,0.42,0.46,-0.1998,-0.0999,3.88859,4.19088
log2,20,5,0,Log (x0),9,0.46,0.5,-0.0999,-0.0,4.31795,5.1357
log2,20,5,0,Log (x0),10,0.5,0.54,-0.0,0.0999,3.55813,4.56686
log2,20,5,0,Log (x0),11,0.54,0.58,0.0999,0.1998,3.04447,4.24986
log2,20,5,0,Log (x0),12,0.58,0.62,0.1998,0.2996,2.88853,4.32452
log2,20,5,0,Log (x0),13,0.62,0.66,0.2996,0.3995,2.59004,4.12448
log2,20,5,0,Log (x0),14,0.66,0.7,0.3995,0.4994,2.74764,4.61748
log2,20,5,0,Log (x0),15,0.7,0.74,0.4994,0.5993,2.46282,4.45775
log2,20,5,0,Log (x0),16,0.74,0.78,0.5993,0.6992,2.08929,3.90422
log2,20,5,0,Log (x0),17,0.78,0.82,0.6992,0.7991,2.13035,4.33989
log2,20,5,0,Log (x0),18,0.82,0.86,0.7991,0.899,2.13223,4.37839
log2,20,5,0,Log (x0),19,0.86,0.9,0.899,0.9988,2.48729,4.32764
log2,20,5,1,Linear (x1),0,0.1,0.14,-0.999,-0.8991,5.20583,5.86415
log2,20,5,1,Linear (x1),1,0.14,0.18,-0.8991,-0.7992,4.4918,4.53092
log2,20,5,1,Linear (x1),2,0.18,0.22,-0.7992,-0.6994,4.40027,3.72583
log2,20,5,1,Linear (x1),3,0.22,0.26,-0.6994,-0.5995,4.01358,3.48506
log2,20,5,1,Linear (x1),4,0.26,0.3,-0.5995,-0.4997,3.95727,3.08473
log2,20,5,1,Linear (x1),5,0.3,0.34,-0.4997,-0.3998,4.17556,3.93544
log2,20,5,1,Linear (x1),6,0.34,0.38,-0.3998,-0.3,4.3662,3.95387
log2,20,5,1,Linear (x1),7,0.38,0.42,-0.3,-0.2001,4.23335,3.90072
log2,20,5,1,Linear (x1),8,0.42,0.46,-0.2001,-0.1002,4.19243,3.51572
log2,20,5,1,Linear (x1),9,0.46,0.5,-0.1002,-0.0004,3.94624,3.50467
log2,20,5,1,Linear (x1),10,0.5,0.54,-0.0004,0.0995,4.3323,4.44889
log2,20,5,1,Linear (x1),11,0.54,0.58,0.0995,0.1993,4.25505,3.58665
log2,20,5,1,Linear (x1),12,0.58,0.62,0.1993,0.2992,4.4643,4.77472
log2,20,5,1,Linear (x1),13,0.62,0.66,0.2992,0.3991,4.50886,3.98622
log2,20,5,1,Linear (x1),14,0.66,0.7,0.3991,0.4989,4.74615,5.24759
log2,20,5,1,Linear (x1),15,0.7,0.74,0.4989,0.5988,4.58864,4.18753
log2,20,5,1,Linear (x1),16,0.74,0.78,0.5988,0.6986,4.08458,3.85025
log2,20,5,1,Linear (x1),17,0.78,0.82,0.6986,0.7985,3.97692,3.78767
log2,20,5,1,Linear (x1),18,0.82,0.86,0.7985,0.8984,4.21388,4.01864
log2,20,5,1,Linear (x1),19,0.86,0.9,0.8984,0.9982,4.14007,4.58458
conditional,3,2,0,Conditional (x0),0,0.1,0.3667,-0.9989,-0.333,6.93865,3.42404
conditional,3,2,0,Conditional (x0),1,0.3667,0.6333,-0.333,0.3329,4.34836,4.16633
conditional,3,2,0,Conditional (x0),2,0.6333,0.9,0.3329,0.9988,0.3415,4.37093
conditional,3,2,1,Linear (x1),0,0.1,0.3667,-0.999,-0.3332,3.96039,3.46102
conditional,3,2,1,Linear (x1),1,0.3667,0.6333,-0.3332,0.3325,4.02174,3.69022
conditional,3,2,1,Linear (x1),2,0.6333,0.9,0.3325,0.9982,4.05539,3.7218
conditional,3,3,0,Conditional (x0),0,0.1,0.3667,-0.9989,-0.333,7.21582,3.36483
conditional,3,3,0,Conditional (x0),1,0.3667,0.6333,-0.333,0.3329,4.22186,4.17839
conditional,3,3,0,Conditional (x0),2,0.6333,0.9,0.3329,0.9988,0.58553,4.36539
conditional,3,3,1,Linear (x1),0,0.1,0.3667,-0.999,-0.3332,3.96423,3.36727
conditional,3,3,1,Linear (x1),1,0.3667,0.6333,-0.3332,0.3325,4.02149,3.66584
conditional,3,3,1,Linear (x1),2,0.6333,0.9,0.3325,0.9982,4.05645,3.73125
conditional,3,4,0,Conditional (x0),0,0.1,0.3667,-0.9989,-0.333,6.97414,3.42195
conditional,3,4,0,Conditional (x0),1,0.3667,0.6333,-0.333,0.3329,4.31072,4.17116
conditional,3,4,0,Conditional (x0),2,0.6333,0.9,0.3329,0.9988,0.50069,4.36936
conditional,3,4,1,Linear (x1),0,0.1,0.3667,-0.999,-0.3332,3.96253,3.42134
conditional,3,4,1,Linear (x1),1,0.3667,0.6333,-0.3332,0.3325,4.02453,3.66274
conditional,3,4,1,Linear (x1),2,0.6333,0.9,0.3325,0.9982,4.04771,3.79887
conditional,3,5,0,Conditional (x0),0,0.1,0.3667,-0.9989,-0.333,7.05823,3.40281
conditional,3,5,0,Conditional (x0),1,0.3667,0.6333,-0.333,0.3329,4.27001,4.17511
conditional,3,5,0,Conditional (x0),2,0.6333,0.9,0.3329,0.9988,0.5179,4.36761
conditional,3,5,1,Linear (x1),0,0.1,0.3667,-0.999,-0.3332,3.95599,3.48125
conditional,3,5,1,Linear (x1),1,0.3667,0.6333,-0.3332,0.3325,4.02083,3.68673
conditional,3,5,1,Linear (x1),2,0.6333,0.9,0.3325,0.9982,4.05325,3.75045
conditional,5,2,0,Conditional (x0),0,0.1,0.26,-0.9989,-0.5993,7.52361,3.7558
conditional,5,2,0,Conditional (x0),1,0.26,0.42,-0.5993,-0.1998,8.36163,4.07418
conditional,5,2,0,Conditional (x0),2,0.42,0.58,-0.1998,0.1998,4.69941,4.41554
conditional,5,2,0,Conditional (x0),3,0.58,0.74,0.1998,0.5993,0.47223,4.43001
conditional,5,2,0,Conditional (x0),4,0.74,0.9,0.5993,0.9988,0.12211,4.28626
conditional,5,2,1,Linear (x1),0,0.1,0.26,-0.999,-0.5995,4.1088,3.6004
conditional,5,2,1,Linear (x1),1,0.26,0.42,-0.5995,-0.2001,4.07725,3.6063
conditional,5,2,1,Linear (x1),2,0.42,0.58,-0.2001,0.1993,4.09138,3.69396
conditional,5,2,1,Linear (x1),3,0.58,0.74,0.1993,0.5988,4.44324,4.11279
conditional,5,2,1,Linear (x1),4,0.74,0.9,0.5988,0.9982,4.05301,3.82022
conditional,5,3,0,Conditional (x0),0,0.1,0.26,-0.9989,-0.5993,7.29318,3.77386
conditional,5,3,0,Conditional (x0),1,0.26,0.42,-0.5993,-0.1998,8.82811,4.02906
conditional,5,3,0,Conditional (x0),2,0.42,0.58,-0.1998,0.1998,4.33284,4.43134
conditional,5,3,0,Conditional (x0),3,0.58,0.74,0.1998,0.5993,0.65239,4.43476
conditional,5,3,0,Conditional (x0),4,0.74,0.9,0.5993,0.9988,0.36219,4.28639
conditional,5,3,1,Linear (x1),0,0.1,0.26,-0.999,-0.5995,4.11014,3.48465
conditional,5,3,1,Linear (x1),1,0.26,0.42,-0.5995,-0.2001,4.07649,3.59822
conditional,5,3,1,Linear (x1),2,0.42,0.58,-0.2001,0.1993,4.09104,3.70829
conditional,5,3,1,Linear (x1),3,0.58,0.74,0.1993,0.5988,4.4454,4.11986
conditional,5,3,1,Linear (x1),4,0.74,0.9,0.5988,0.9982,4.05292,3.82029
conditional,5,4,0,Conditional (x0),0,0.1,0.26,-0.9989,-0.5993,7.60355,3.74559
conditional,5,4,0,Conditional (x0),1,0.26,0.42,-0.5993,-0.1998,8.52759,4.06092
conditional,5,4,0,Conditional (x0),2,0.42,0.58,-0.1998,0.1998,4.54356,4.42094
conditional,5,4,0,Conditional (x0),3,0.58,0.74,0.1998,0.5993,0.36378,4.42867
conditional,5,4,0,Conditional (x0),4,0.74,0.9,0.5993,0.9988,0.34072,4.28319
conditional,5,4,1,Linear (x1),0,0.1,0.26,-0.999,-0.5995,4.10894,3.55957
conditional,5,4,1,Linear (x1),1,0.26,0.42,-0.5995,-0.2001,4.07691,3.61574
conditional,5,4,1,Linear (x1),2,0.42,0.58,-0.2001,0.1993,4.09154,3.67241
conditional,5,4,1,Linear (x1),3,0.58,0.74,0.1993,0.5988,4.44368,4.12991
conditional,5,4,1,Linear (x1),4,0.74,0.9,0.5988,0.9982,4.05534,3.76457
conditional,5,5,0,Conditional (x0),0,0.1,0.26,-0.9989,-0.5993,7.39565,3.76398
conditional,5,5,0,Conditional (x0),1,0.26,0.42,-0.5993,-0.1998,8.76044,4.0365
conditional,5,5,0,Conditional (x0),2,0.42,0.58,-0.1998,0.1998,4.38501,4.4286
conditional,5,5,0,Conditional (x0),3,0.58,0.74,0.1998,0.5993,0.555,4.43358
conditional,5,5,0,Conditional (x0),4,0.74,0.9,0.5993,0.9988,0.24872,4.28651
conditional,5,5,1,Linear (x1),0,0.1,0.26,-0.999,-0.5995,4.1102,3.48692
conditional,5,5,1,Linear (x1),1,0.26,0.42,-0.5995,-0.2001,4.07495,3.63605
conditional,5,5,1,Linear (x1),2,0.42,0.58,-0.2001,0.1993,4.09206,3.68581
conditional,5,5,1,Linear (x1),3,0.58,0.74,0.1993,0.5988,4.44486,4.12258
conditional,5,5,1,Linear (x1),4,0.74,0.9,0.5988,0.9982,4.05184,3.8295
conditional,7,2,0,Conditional (x0),0,0.1,0.2143,-0.9989,-0.7135,7.85607,3.88908
conditional,7,2,0,Conditional (x0),1,0.2143,0.3286,-0.7135,-0.4281,8.26888,4.13352
conditional,7,2,0,Conditional (x0),2,0.3286,0.4429,-0.4281,-0.1427,9.06073,4.45391
conditional,7,2,0,Conditional (x0),3,0.4429,0.5571,-0.1427,0.1427,4.88777,4.47155
conditional,7,2,0,Conditional (x0),4,0.5571,0.6714,0.1427,0.4281,0.54465,4.30438
conditional,7,2,0,Conditional (x0),5,0.6714,0.7857,0.4281,0.7135,0.20036,4.3584
conditional,7,2,0,Conditional (x0),6,0.7857,0.9,0.7135,0.9988,0.32812,4.34592
conditional,7,2,1,Linear (x1),0,0.1,0.2143,-0.999,-0.7137,4.12642,3.27861
conditional,7,2,1,Linear (x1),1,0.2143,0.3286,-0.7137,-0.4283,4.01764,3.59059
conditional,7,2,1,Linear (x1),2,0.3286,0.4429,-0.4283,-0.143,4.38426,3.88641
conditional,7,2,1,Linear (x1),3,0.4429,0.5571,-0.143,0.1423,4.17647,3.82998
conditional,7,2,1,Linear (x1),4,0.5571,0.6714,0.1423,0.4276,4.22936,3.90358
conditional,7,2,1,Linear (x1),5,0.6714,0.7857,0.4276,0.7129,4.30233,3.94221
conditional,7,2,1,Linear (x1),6,0.7857,0.9,0.7129,0.9982,4.11902,3.93373
conditional,7,3,0,Conditional (x0),0,0.1,0.2143,-0.9989,-0.7135,7.94849,3.8857
conditional,7,3,0,Conditional (x0),1,0.2143,0.3286,-0.7135,-0.4281,7.77674,4.14598
conditional,7,3,0,Conditional (x0),2,0.3286,0.4429,-0.4281,-0.1427,9.69326,4.432
conditional,7,3,0,Conditional (x0),3,0.4429,0.5571,-0.1427,0.1427,4.35747,4.49429
conditional,7,3,0,Conditional (x0),4,0.5571,0.6714,0.1427,0.4281,0.49581,4.29807
conditional,7,3,0,Conditional (x0),5,0.6714,0.7857,0.4281,0.7135,0.50258,4.36203
conditional,7,3,0,Conditional (x0),6,0.7857,0.9,0.7135,0.9988,0.46517,4.34031
conditional,7,3,1,Linear (x1),0,0.1,0.2143,-0.999,-0.7137,4.12509,3.50736
conditional,7,3,1,Linear (x1),1,0.2143,0.3286,-0.7137,-0.4283,4.02107,3.40616
conditional,7,3,1,Linear (x1),2,0.3286,0.4429,-0.4283,-0.143,4.38353,4.04166
conditional,7,3,1,Linear (x1),3,0.4429,0.5571,-0.143,0.1423,4.1789,3.73251
conditional,7,3,1,Linear (x1),4,0.5571,0.6714,0.1423,0.4276,4.22819,3.96045
conditional,7,3,1,Linear (x1),5,0.6714,0.7857,0.4276,0.7129,4.30248,3.89575
conditional,7,3,1,Linear (x1),6,0.7857,0.9,0.7129,0.9982,4.12156,3.89756
conditional,7,4,0,Conditional (x0),0,0.1,0.2143,-0.9989,-0.7135,7.88801,3.88766
conditional,7,4,0,Conditional (x0),1,0.2143,0.3286,-0.7135,-0.4281,8.11093,4.1388
conditional,7,4,0,Conditional (x0),2,0.3286,0.4429,-0.4281,-0.1427,9.36626,4.44193
conditional,7,4,0,Conditional (x0),3,0.4429,0.5571,-0.1427,0.1427,4.71439,4.47767
conditional,7,4,0,Conditional (x0),4,0.5571,0.6714,0.1427,0.4281,0.61545,4.30224
conditional,7,4,0,Conditional (x0),5,0.6714,0.7857,0.4281,0.7135,0.33564,4.35971
conditional,7,4,0,Conditional (x0),6,0.7857,0.9,0.7135,0.9988,0.32724,4.34295
conditional,7,4,1,Linear (x1),0,0.1,0.2143,-0.999,-0.7137,4.12366,3.55999
conditional,7,4,1,Linear (x1),1,0.2143,0.3286,-0.7137,-0.4283,4.01977,3.46189
conditional,7,4,1,Linear (x1),2,0.3286,0.4429,-0.4283,-0.143,4.38435,3.96571
conditional,7,4,1,Linear (x1),3,0.4429,0.5571,-0.143,0.1423,4.17681,3.80556
conditional,7,4,1,Linear (x1),4,0.5571,0.6714,0.1423,0.4276,4.22953,3.8857
conditional,7,4,1,Linear (x1),5,0.6714,0.7857,0.4276,0.7129,4.30239,3.95281
conditional,7,4,1,Linear (x1),6,0.7857,0.9,0.7129,0.9982,4.12048,3.88353
conditional,7,5,0,Conditional (x0),0,0.1,0.2143,-0.9989,-0.7135,7.97514,3.88288
conditional,7,5,0,Conditional (x0),1,0.2143,0.3286,-0.7135,-0.4281,7.86852,4.1445
conditional,7,5,0,Conditional (x0),2,0.3286,0.4429,-0.4281,-0.1427,9.62613,4.43345
conditional,7,5,0,Conditional (x0),3,0.4429,0.5571,-0.1427,0.1427,4.46726,4.4888
conditional,7,5,0,Conditional (x0),4,0.5571,0.6714,0.1427,0.4281,0.51274,4.29949
conditional,7,5,0,Conditional (x0),5,0.6714,0.7857,0.4281,0.7135,0.39139,4.36135
conditional,7,5,0,Conditional (x0),6,0.7857,0.9,0.7135,0.9988,0.26413,4.34238
conditional,7,5,1,Linear (x1),0,0.1,0.2143,-0.999,-0.7137,4.12466,3.5033
conditional,7,5,1,Linear (x1),1,0.2143,0.3286,-0.7137,-0.4283,4.02023,3.44516
conditional,7,5,1,Linear (x1),2,0.3286,0.4429,-0.4283,-0.143,4.38377,4.00507
conditional,7,5,1,Linear (x1),3,0.4429,0.5571,-0.143,0.1423,4.17713,3.79237
conditional,7,5,1,Linear (x1),4,0.5571,0.6714,0.1423,0.4276,4.22933,3.88467
conditional,7,5,1,Linear (x1),5,0.6714,0.7857,0.4276,0.7129,4.3023,3.96931
conditional,7,5,1,Linear (x1),6,0.7857,0.9,0.7129,0.9982,4.12268,3.825
conditional,10,2,0,Conditional (x0),0,0.1,0.18,-0.9989,-0.7991,8.18082,4.12485
conditional,10,2,0,Conditional (x0),1,0.18,0.26,-0.7991,-0.5993,8.25915,4.05365
conditional,10,2,0,Conditional (x0),2,0.26,0.34,-0.5993,-0.3996,8.34425,4.28162
conditional,10,2,0,Conditional (x0),3,0.34,0.42,-0.3996,-0.1998,9.36497,4.41634
conditional,10,2,0,Conditional (x0),4,0.42,0.5,-0.1998,-0.0,7.70747,4.64836
conditional,10,2,0,Conditional (x0),5,0.5,0.58,-0.0,0.1998,1.7731,4.36753
conditional,10,2,0,Conditional (x0),6,0.58,0.66,0.1998,0.3995,0.79135,4.25332
conditional,10,2,0,Conditional (x0),7,0.66,0.74,0.3995,0.5993,0.44754,4.54596
