Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,Pressure [kPa],H_ads [kJ/mol]
462.26,0.251751,3.7803,4.52383,1.48798,9.00926,100.0,-3506.011962890625
4072.92,0.658717,6.66285,9.03985,0.603493,526.46,100.0,-1608.21044921875
2243.64,0.737607,7.79447,8.16346,0.80406,315.463,100.0,-2828.104736328125
2576.2,0.769704,9.22774,10.6882,0.807727,4012.31,100.0,-1623.103759765625
1997.72,0.575582,11.18946,11.72914,0.828591,1036.85,100.0,-2098.409912109375
1050.88,0.482239,5.6342,6.41321,1.19266,79.2134,100.0,-3513.191650390625
387.939,0.180092,4.35357,5.98205,1.37948,47.5539,100.0,-3078.11767578125
3091.36,0.719629,7.6442,10.29439,0.761804,1500.33,100.0,-1688.5638427734375
1800.53,0.554069,15.67959,16.07856,0.746555,636.475,100.0,-1946.4561767578125
4593.17,0.795258,9.36669,13.00483,0.444466,1628.6,100.0,-1715.599365234375
921.982,0.440019,5.36167,5.97638,1.34827,39.9723,100.0,-3043.692626953125
1675.64,0.626783,20.008,20.35421,0.664009,1163.86,100.0,-1186.29931640625
1176.48,0.391109,4.74664,5.63017,0.995477,103.683,100.0,-3319.592041015625
4694.03,0.803872,10.80238,14.76194,0.427119,1583.71,100.0,-1444.4658203125
1667.54,0.506057,7.18082,7.88825,0.90817,252.006,100.0,-2200.966796875
3206.24,0.70093,5.46381,9.11663,0.723302,980.943,100.0,-2073.9833984375
1923.32,0.691167,21.61833,21.94921,0.591491,1263.69,100.0,-1488.49365234375
652.986,0.275323,3.66087,5.00042,1.29956,45.7894,200.0,-3557.054443359375
1939.96,0.564731,7.46344,9.29123,0.798505,696.326,200.0,-2285.343505859375
2620.24,0.676122,8.9453,9.17433,0.773465,527.879,200.0,-2635.57763671875
1427.6,0.427086,3.88694,5.73732,1.10551,73.346,200.0,-2620.479736328125
116.565,0.115039,3.53045,3.93033,1.5557,1.57814,200.0,-3895.490234375
2367.99,0.697585,10.44982,11.29164,0.724033,466.844,200.0,-1911.7947998046875
6044.03,0.88209,11.90508,18.41802,0.274788,4727.74,200.0,-1333.3118896484375
2630.98,0.588562,5.76746,6.81674,0.761637,420.424,200.0,-2578.803955078125
1413.79,0.494744,4.38404,6.43021,1.03557,95.8967,200.0,-3578.50634765625
640.764,0.306198,3.59539,5.10411,1.27516,11.8074,200.0,-3467.375732421875
2859.62,0.689018,7.18074,10.08037,0.725803,711.609,200.0,-2164.109619140625
2711.83,0.594338,5.05823,7.3019,0.815171,210.175,200.0,-1970.947998046875
3168.98,0.788407,8.38066,16.20892,0.663072,4677.0,200.0,-1700.1029052734375
358.496,0.226024,4.53526,4.84094,1.41273,25.4803,200.0,-4076.91748046875
1476.45,0.528434,6.61362,7.68688,1.05204,261.208,200.0,-2708.075439453125
4413.18,0.819598,9.85243,14.7477,0.430891,3847.38,200.0,-1324.535400390625
292.596,0.227562,3.90257,4.90626,1.65753,43.8119,200.0,-4253.078125
1277.95,0.356259,6.05335,6.43625,1.0598,500.14,200.0,-2391.87890625
1485.97,0.523066,7.11459,7.69256,1.01206,187.282,200.0,-2748.502685546875
844.592,0.412952,4.27323,5.54712,1.3501,51.7723,200.0,-3823.99609375
2877.75,0.648059,6.73231,7.28113,0.727592,405.33,200.0,-2856.779296875
324.682,0.222287,3.40363,4.09957,1.50618,4.94711,200.0,-3444.79443359375
4520.29,0.841982,10.09835,12.71824,0.42752,2669.7,200.0,-1758.47119140625
947.051,0.395973,9.72381,9.86119,1.08868,457.224,200.0,-2048.501708984375
438.449,0.248193,3.34365,5.32955,1.32526,37.2649,200.0,-3451.998779296875
3228.16,0.696978,6.50396,8.28829,0.732709,1843.02,200.0,-1956.8909912109375
2676.93,0.6922,5.07815,7.47804,0.793957,237.757,200.0,-3370.453857421875
1405.89,0.579978,4.04503,8.33873,1.25652,381.428,200.0,-3173.937744140625
2587.09,0.735823,13.45002,13.78888,0.611743,738.77,200.0,-2171.035888671875
4826.15,0.818868,8.43301,11.08241,0.456241,1666.17,200.0,-1703.7882080078125
3689.4,0.755012,6.96832,10.79788,0.644432,1548.35,200.0,-1536.8297119140625
1003.49,0.419045,8.22463,8.45317,1.25097,254.572,200.0,-2230.498779296875
4551.13,0.831063,9.20719,13.07325,0.446435,1467.32,200.0,-1205.1973876953125
358.689,0.227286,5.77515,7.29346,1.58787,140.563,200.0,-3022.30322265625
3076.68,0.774003,9.05346,14.47588,0.664853,2333.2,200.0,-1767.1751708984375
910.438,0.379921,7.02676,7.96427,1.3613,148.218,200.0,-2051.772705078125
1127.89,0.461596,3.95316,5.36241,1.07712,109.391,200.0,-3324.91552734375
1940.67,0.631492,7.25013,8.23024,0.888134,222.019,200.0,-2423.74267578125
391.331,0.212919,3.66053,5.20943,1.60073,26.7689,200.0,-3272.895263671875
2033.58,0.635753,8.39312,9.70549,0.92742,2445.31,200.0,-2132.81396484375
3726.94,0.790337,9.44741,13.23024,0.536278,1398.66,200.0,-1851.604736328125
5485.24,0.899451,9.53743,16.62467,0.286881,8729.6,200.0,-1232.4722900390625
903.428,0.367909,5.89863,6.94287,1.46213,179.166,200.0,-2422.92431640625
1726.29,0.688974,7.86687,10.43089,1.164,894.017,200.0,-2239.32275390625
3190.31,0.743406,10.2152,11.4034,0.645447,938.273,200.0,-1573.3406982421875
4664.87,0.832784,14.1154,16.73265,0.399539,4691.65,200.0,-1654.2939453125
404.174,0.228302,3.64938,4.20811,1.42761,19.2305,200.0,-3671.32861328125
1452.22,0.408661,3.79418,6.52085,1.07964,108.409,200.0,-2540.535888671875
1314.04,0.560454,11.5188,12.06487,1.01058,400.248,200.0,-2055.343017578125
641.667,0.317772,3.44338,4.6926,1.11923,29.042,200.0,-3480.748779296875
5706.58,0.872611,14.00915,15.86829,0.296337,2987.01,200.0,-1403.2403564453125
1060.22,0.440184,9.82657,9.92273,1.12791,219.987,200.0,-1992.7615966796875
917.933,0.396626,9.99933,10.49844,1.17325,194.51,200.0,-1430.1458740234375
2732.31,0.676465,7.56011,8.18942,0.775192,425.998,200.0,-2779.576416015625
1666.76,0.704942,7.88437,14.33636,1.10392,2965.44,200.0,-1499.684326171875
1573.56,0.560345,4.75241,6.24081,1.08728,127.359,200.0,-3163.9853515625
357.306,0.287952,3.33858,4.3724,1.53433,10.1195,200.0,-4015.35205078125
2411.63,0.584106,4.97823,7.13964,0.792651,523.097,200.0,-2907.876953125
1529.94,0.619542,6.95688,7.15871,0.985662,110.67,200.0,-3741.43994140625
244.447,0.157936,3.80219,4.25336,1.34809,7.42745,200.0,-3791.314453125
820.464,0.469629,3.47769,7.54839,1.51106,170.857,200.0,-3189.946044921875
3794.44,0.825273,8.71165,16.26947,0.553458,5419.45,200.0,-1529.092529296875
428.515,0.289344,4.89826,7.10171,1.91471,115.022,200.0,-3332.170654296875
927.017,0.429087,9.40117,9.66962,1.23116,152.813,200.0,-1925.9713134765625
970.298,0.334791,5.59583,5.75077,1.14194,44.4105,200.0,-2844.8994140625
2353.29,0.733599,11.86093,12.54541,0.75628,587.098,200.0,-2034.907470703125
2245.67,0.691209,10.39083,11.69955,0.752291,475.209,200.0,-2063.440185546875
2829.47,0.78597,13.15606,13.60274,0.567252,796.257,200.0,-2312.6015625
5150.23,0.785568,8.54242,11.05766,0.430906,2815.69,200.0,-1631.3751220703125
2541.89,0.626883,4.8153,9.03275,0.844731,731.457,200.0,-1973.3602294921875
299.814,0.13293,3.97588,6.02115,1.45626,26.4696,200.0,-2610.94189453125
444.971,0.277966,8.17089,8.80222,1.74629,102.448,200.0,-2234.079833984375
713.711,0.465322,3.50727,4.99124,0.989693,27.7349,200.0,-3806.06396484375
1932.32,0.589561,8.30433,10.24738,0.980188,971.809,200.0,-2052.53125
800.879,0.292361,3.85376,4.77427,1.2469,63.0217,200.0,-2934.806640625
2795.95,0.760936,11.88155,12.37897,0.650993,877.991,200.0,-2479.507080078125
1330.09,0.680184,9.70864,10.74241,1.20374,400.278,200.0,-2268.048583984375
1314.64,0.449595,4.88835,7.29186,1.081,450.483,200.0,-2668.41357421875
5361.73,0.904578,13.96256,24.7303,0.266769,10848.7,200.0,-1296.3201904296875
669.768,0.320096,4.14496,5.8685,1.56611,72.5138,200.0,-2929.885986328125
4547.25,0.804554,9.50763,10.22665,0.53133,999.857,200.0,-2248.9521484375
2064.98,0.741566,9.52567,15.44652,0.935609,3584.51,200.0,-1762.6231689453125
1031.37,0.416008,4.79665,6.87977,1.10661,247.924,200.0,-3385.8681640625
449.677,0.441656,3.71905,4.39592,1.74826,13.7028,200.0,-3977.44921875
745.962,0.320812,8.55679,9.14787,1.18966,119.965,200.0,-2056.193359375
1001.17,0.417439,5.82728,6.38816,1.19002,59.0067,200.0,-3159.335693359375
2513.88,0.588787,5.88574,7.36183,0.785905,779.216,200.0,-2365.911865234375
3429.69,0.763885,10.84662,11.26271,0.556079,1426.26,200.0,-2380.38916015625
2192.06,0.623899,6.12496,10.11213,0.921148,1044.75,200.0,-2368.20703125
1443.71,0.440952,3.66757,4.75854,1.12288,103.105,200.0,-2659.927490234375
2754.62,0.612723,5.79661,7.92061,0.753947,427.982,200.0,-2405.10009765625
998.876,0.310821,4.04197,5.47172,1.12899,83.4604,200.0,-2925.638916015625
525.528,0.342296,6.85231,7.47798,1.66342,105.814,200.0,-3456.523681640625
2588.39,0.62356,6.26097,7.63691,0.785669,318.91,200.0,-2418.49462890625
4713.86,0.837215,9.78493,11.36631,0.423394,2401.43,200.0,-1340.6138916015625
89.075,0.102716,3.40653,3.86071,1.60741,2.21383,200.0,-4002.251708984375
3723.5,0.795453,8.27122,12.38937,0.548153,1542.48,200.0,-1846.53369140625
4657.64,0.853178,13.7681,19.91897,0.350238,6007.14,200.0,-1413.4627685546875
3374.33,0.726264,6.24978,9.73165,0.720586,810.327,200.0,-1933.404052734375
1039.5,0.420824,5.31813,7.07233,1.20704,136.042,200.0,-3150.125
5078.21,0.903675,13.96512,15.52826,0.291771,7720.68,200.0,-930.9817504882812
3888.25,0.811406,8.76241,12.39191,0.536671,1352.35,200.0,-1264.629150390625
2760.28,0.663634,9.18766,9.7535,0.658353,498.926,200.0,-2288.20458984375
2493.95,0.635411,5.27939,8.85984,0.884009,1064.52,200.0,-2597.716552734375
855.487,0.352154,5.64522,6.64682,1.29109,181.033,200.0,-2609.022705078125
830.521,0.492995,6.30782,6.8535,1.50925,168.812,200.0,-3314.048583984375
1706.15,0.565227,7.66013,8.01732,0.893679,214.548,200.0,-2580.080810546875
2769.45,0.775477,13.53529,14.03996,0.578453,780.363,200.0,-2259.51220703125
2279.86,0.596801,4.57655,6.73213,0.985697,713.142,200.0,-2709.962158203125
952.839,0.483366,5.62122,6.8331,1.41807,123.566,200.0,-3211.226806640625
1076.25,0.533068,4.8859,6.403,1.57729,132.85,200.0,-3052.790283203125
3044.65,0.79092,13.6853,14.1728,0.546209,773.54,200.0,-2211.731201171875
4272.99,0.808205,10.28641,14.8741,0.458105,2700.2,200.0,-1161.021240234375
1007.63,0.330023,4.47115,5.22021,1.26046,86.8332,200.0,-2649.1357421875
2926.84,0.62391,5.12171,6.27277,0.852846,367.983,200.0,-2367.69189453125
1571.62,0.499198,3.35002,11.20251,0.912347,429.331,200.0,-1983.7357177734375
352.106,0.226377,5.7591,7.20035,1.60375,137.847,200.0,-3089.460205078125
2968.75,0.689125,7.46666,9.32207,0.765495,635.418,200.0,-1777.6683349609375
2081.02,0.554202,5.79264,9.28873,0.943386,464.851,200.0,-1877.3697509765625
2677.63,0.642306,7.12597,10.19107,0.727457,2448.27,200.0,-1998.396728515625
3268.22,0.730681,8.86367,11.12971,0.658322,831.324,200.0,-2003.791748046875
2766.8,0.571765,4.92847,7.49264,0.787698,847.009,200.0,-2078.793701171875
4908.76,0.843639,10.14821,14.09329,0.413516,5419.3,200.0,-1262.052490234375
3994.83,0.710392,5.59024,7.67102,0.646807,699.338,200.0,-2463.973876953125
1390.45,0.435041,3.81335,7.03162,1.05178,102.773,200.0,-2449.2158203125
516.427,0.289196,3.43205,4.73249,1.31423,12.6822,200.0,-4069.449951171875
5537.69,0.905441,13.78559,23.00352,0.252104,9943.31,200.0,-1172.165771484375
169.414,0.176735,4.25505,7.01177,2.60257,93.2225,200.0,-3414.422119140625
712.885,0.432243,3.84481,5.24665,1.49517,21.2363,200.0,-3554.800048828125
3984.98,0.823838,11.4404,17.51566,0.468571,3876.4,200.0,-1602.9344482421875
4579.08,0.822078,8.57567,12.7548,0.472911,3205.19,200.0,-1293.0948486328125
990.162,0.348465,4.9034,5.88243,1.15351,122.878,200.0,-2903.24267578125
4655.95,0.783739,10.12427,11.89356,0.468817,3058.79,200.0,-1624.6292724609375
4155.96,0.770009,11.54158,13.20906,0.482466,1563.84,200.0,-1628.61767578125
1107.31,0.384252,6.09396,6.56346,1.09093,128.482,200.0,-2892.378662109375
2381.95,0.596016,4.95282,5.96644,0.898419,175.243,200.0,-2448.10302734375
1242.22,0.380288,6.2318,6.49091,1.01196,198.144,200.0,-2704.205322265625
965.9,0.312302,3.76385,5.67074,1.08909,113.919,200.0,-3187.849609375
1388.09,0.57265,4.45457,8.93568,1.41964,213.525,200.0,-2794.870849609375
531.863,0.254877,3.5495,4.73064,1.38131,15.4386,200.0,-3359.051513671875
2325.76,0.639996,7.82211,8.76059,0.815276,341.477,200.0,-2363.150390625
749.283,0.298268,3.51345,5.23427,1.13309,30.0563,200.0,-3305.128173828125
1134.97,0.439009,9.28704,9.39031,1.05389,156.776,200.0,-1916.079345703125
355.836,0.19483,3.95334,4.45676,1.27264,6.95785,200.0,-3529.1455078125
4057.41,0.704817,4.9969,7.66693,0.633288,720.892,200.0,-2379.339599609375
2335.25,0.620467,8.60329,9.26023,0.728375,490.605,200.0,-2380.67041015625
6298.34,0.937106,18.90155,25.30744,0.16615,19469.7,200.0,-931.455322265625
238.381,0.163918,3.60942,4.22581,1.31955,11.6907,200.0,-3795.845947265625
277.153,0.192594,3.68086,4.54518,1.76866,10.737,200.0,-3703.30712890625
705.256,0.326297,4.57814,5.37162,1.4326,71.1271,200.0,-3282.6357421875
2120.03,0.56249,6.13604,7.22689,0.829062,263.951,200.0,-2538.544677734375
1764.81,0.627111,7.77795,9.81294,1.00644,618.97,200.0,-2411.216796875
2032.38,0.681315,7.61356,9.78773,0.994683,875.599,200.0,-2132.224609375
4026.66,0.765989,8.79999,10.96934,0.534031,1375.67,200.0,-1852.072265625
2716.78,0.675375,5.87922,8.1961,0.787627,1118.77,200.0,-2193.200927734375
1140.01,0.493044,6.06087,8.75631,1.33566,207.971,200.0,-2652.747314453125
1688.06,0.580053,6.87369,7.50313,0.993441,286.893,200.0,-2809.68359375
613.95,0.286509,3.98704,5.29143,1.50075,38.1755,200.0,-3118.23681640625
183.046,0.145111,3.49502,5.09784,2.12068,18.5786,200.0,-2847.218505859375
3568.57,0.747939,7.50258,13.10108,0.632253,1861.65,200.0,-1553.0909423828125
3453.31,0.759924,7.67728,10.94306,0.640348,600.314,200.0,-1614.0594482421875
4274.92,0.793325,9.03432,10.85431,0.521351,1914.38,200.0,-1824.061279296875
383.182,0.304549,3.63559,4.28084,1.80253,20.4479,200.0,-4112.46923828125
203.359,0.160429,3.43066,4.18005,1.61298,8.96401,200.0,-3668.8203125
5851.74,0.866192,10.92072,13.50709,0.341349,3228.36,200.0,-1423.549560546875
2659.43,0.663557,4.1393,9.84645,0.825693,2669.27,200.0,-2251.587646484375
581.839,0.283018,6.7614,7.96195,1.61911,238.256,200.0,-2276.758056640625
1515.87,0.478319,5.67384,6.77716,0.893362,159.632,200.0,-2942.159912109375
892.422,0.407548,5.05351,5.83426,1.20847,46.7674,200.0,-3592.41845703125
895.375,0.370052,3.90831,7.08003,1.31468,76.1831,200.0,-2709.1044921875
2434.89,0.664563,3.87044,11.2976,0.775887,1061.82,200.0,-2397.208251953125
370.463,0.237761,3.36489,4.80675,1.27977,11.8725,200.0,-3470.418212890625
4990.42,0.818167,11.93545,13.35974,0.447844,1401.7,200.0,-1919.4019775390625
1945.95,0.593745,5.2735,6.7457,1.21847,383.648,200.0,-2245.464111328125
1132.73,0.4372,9.18905,9.3601,1.05246,158.518,200.0,-1888.873779296875
2827.3,0.626975,4.97237,7.33074,0.754874,701.333,200.0,-2735.899658203125
3025.99,0.667544,8.47307,10.87851,0.708864,681.534,200.0,-2563.19091796875
665.568,0.410416,4.68001,5.50547,1.11589,31.1542,200.0,-3326.7421875
1857.33,0.675039,4.82691,5.37861,1.02513,82.3895,200.0,-4069.241455078125
2315.89,0.593158,4.60168,6.17938,0.930848,487.825,200.0,-2853.929931640625
1243.7,0.400143,3.58892,6.35817,0.997104,177.315,200.0,-2894.762451171875
465.443,0.330114,3.62152,5.00707,1.76557,55.5404,200.0,-3787.324951171875
1820.41,0.428259,3.6603,4.94822,0.831817,143.111,200.0,-2860.083740234375
1504.44,0.590537,12.47221,13.01216,0.920381,419.591,200.0,-1977.533447265625
3602.88,0.750593,11.26199,12.28947,0.565485,1285.56,200.0,-1815.0501708984375
825.057,0.305383,5.26352,8.20458,1.24496,202.27,200.0,-2690.740966796875
93.0964,0.0812732,3.41064,3.97871,1.52219,2.734,200.0,-3373.717041015625
212.236,0.133459,3.64501,3.98037,1.46519,7.21848,200.0,-2548.701904296875
453.273,0.321959,3.62566,5.17034,1.67335,25.8834,200.0,-3921.234375
2366.09,0.685306,6.5684,10.17807,0.859744,1208.83,200.0,-2465.874755859375
1553.74,0.479657,4.23055,6.0453,1.07435,303.266,200.0,-2867.688720703125
1171.14,0.469622,9.23772,9.53915,1.03407,160.971,200.0,-2254.0654296875
2338.57,0.644677,4.7506,8.0246,0.921042,761.483,200.0,-2579.961669921875
1180.82,0.400661,5.66266,6.33861,1.21556,449.807,200.0,-2790.93310546875
1524.31,0.479248,4.24602,5.18113,1.03973,150.814,200.0,-3585.8974609375
3311.66,0.723687,6.34454,8.06886,0.693277,839.545,200.0,-2071.35400390625
844.786,0.334053,9.45709,9.64211,1.073,158.318,200.0,-1875.2740478515625
855.713,0.481562,3.72645,4.88193,1.12704,2.7138,200.0,-3547.675048828125
944.884,0.363286,4.66316,5.22062,1.34265,64.0444,200.0,-3192.083984375
2685.89,0.585846,4.63677,6.37099,0.94174,609.861,200.0,-2366.458740234375
1266.66,0.466872,10.81669,11.25907,0.982604,253.038,200.0,-1684.1226806640625
862.331,0.491023,3.62087,7.66713,1.35829,296.946,200.0,-3001.760498046875
634.175,0.269179,4.7566,5.76657,1.23128,95.8971,200.0,-3480.5322265625
4579.48,0.862896,9.51786,21.05198,0.438041,5611.94,200.0,-1561.4908447265625
690.86,0.289117,8.586,9.06252,1.14935,108.496,200.0,-2199.912841796875
584.948,0.24843,4.37194,4.62357,1.36445,17.9144,200.0,-3088.517822265625
4660.15,0.824049,11.65474,13.14478,0.415931,2252.98,200.0,-1664.6898193359375
5090.81,0.846773,14.12606,17.39021,0.355688,5375.57,200.0,-1604.0926513671875
2170.59,0.617422,5.83369,6.8873,0.924549,224.168,200.0,-3269.685302734375
1013.19,0.366212,3.70829,4.86052,1.10705,24.2917,200.0,-3171.349853515625
3082.8,0.718983,10.39974,12.46717,0.61286,524.519,200.0,-1732.7666015625
2462.72,0.613644,5.34107,7.48961,0.823756,677.165,200.0,-2664.93994140625
368.991,0.184687,4.18169,4.57331,1.20315,15.027,200.0,-3706.77099609375
3671.18,0.733699,8.35385,14.48009,0.560854,2622.06,200.0,-1595.4169921875
1355.74,0.551362,20.19678,20.49604,0.693698,1057.62,200.0,-1404.63671875
3340.39,0.637974,5.37288,6.95376,0.745862,501.748,200.0,-2104.780517578125
2271.29,0.555741,4.57799,6.18885,0.802746,394.547,200.0,-2980.2509765625
1058.58,0.43552,4.18604,6.52507,1.14372,97.1691,200.0,-3413.57568359375
6918.5,0.968868,27.82199,28.42583,0.0896569,39941.2,200.0,-629.1477661132812
264.371,0.171709,3.77801,4.68786,1.58297,13.0961,200.0,-3745.203857421875
267.637,0.156141,3.71244,4.2886,1.39441,14.8005,200.0,-3504.265869140625
2153.51,0.547664,4.16602,9.85111,0.881791,604.058,200.0,-1960.855224609375
2188.23,0.547564,4.00339,6.05816,0.891128,219.617,200.0,-2719.743896484375
682.278,0.342912,3.60156,5.70128,1.48449,47.0289,200.0,-2995.46923828125
1346.78,0.559935,4.05053,8.49427,1.24166,380.086,200.0,-3166.18115234375
199.882,0.222685,3.77498,4.1155,2.27643,6.82499,200.0,-4067.50732421875
3459.78,0.74439,6.82523,12.48808,0.644485,1595.15,200.0,-1751.4288330078125
3524.35,0.691507,11.4957,14.10939,0.530176,1445.9,200.0,-2039.3812255859375
1264.79,0.433382,8.1508,8.57188,0.99692,138.746,200.0,-2016.7994384765625
1853.32,0.537532,6.45823,8.39764,0.948012,1225.27,200.0,-2238.921875
2972.52,0.745661,5.74992,15.3211,0.696514,1603.22,200.0,-1889.2803955078125
913.124,0.43966,10.87695,11.16838,1.09406,932.376,200.0,-2153.088134765625
4200.95,0.791818,9.35802,13.18939,0.474158,1410.95,200.0,-1826.6953125
2586.32,0.611449,5.65476,7.80864,0.779923,582.261,200.0,-2278.599853515625
652.883,0.293552,3.36131,4.52992,1.14581,33.3554,200.0,-3256.80224609375
4025.18,0.789436,11.58942,17.98832,0.489575,4929.28,200.0,-1605.3590087890625
2378.28,0.602336,4.75369,7.32981,0.986226,186.752,200.0,-2138.3583984375
1821.82,0.44365,4.34719,4.89123,1.22473,74.6504,200.0,-2417.640625
686.855,0.312771,5.10256,5.79682,1.35846,75.0749,200.0,-3282.322021484375
2744.29,0.545568,5.49556,7.22243,0.807141,646.054,200.0,-2574.7119140625
1148.12,0.401816,3.5663,5.74252,1.0541,108.504,200.0,-3266.291259765625
4066.04,0.791669,10.02077,13.91871,0.478627,2865.48,200.0,-1740.0772705078125
3218.73,0.725599,6.83857,11.50018,0.713283,1591.98,200.0,-1689.9969482421875
1457.53,0.550564,5.90353,6.4004,1.06943,67.8539,200.0,-2908.795654296875
3186.46,0.694428,8.44769,9.91958,0.610526,852.063,200.0,-1963.5634765625
2504.45,0.636975,6.55864,11.3442,0.716716,1551.11,200.0,-1863.4462890625
984.88,0.528181,5.00341,7.44476,1.76141,533.459,200.0,-2622.046142578125
1530.0,0.636393,7.15912,8.03091,1.03641,172.721,200.0,-3563.950439453125
919.733,0.508274,19.55496,19.86578,0.96965,1095.65,200.0,-1751.146728515625
3163.11,0.615007,4.692,6.08998,0.703372,544.332,200.0,-2590.920654296875
1380.62,0.59614,20.84767,21.1525,0.75075,1179.55,200.0,-1133.865234375
1381.38,0.631613,10.10457,10.91082,1.14475,372.133,200.0,-2230.52294921875
1262.71,0.47549,4.98674,6.56896,1.00897,341.557,200.0,-3316.811279296875
225.543,0.11069,5.68178,5.82858,1.4654,87.2918,200.0,-2701.406494140625
2576.2,0.769704,9.22774,10.6882,0.807727,4012.31,200.0,-1644.1925048828125
2767.2,0.632464,4.79045,6.96863,0.778645,571.754,200.0,-2844.83642578125
2614.41,0.696898,7.52611,8.03412,0.816586,344.071,200.0,-2806.342041015625
1393.45,0.611966,4.92794,5.44222,1.13443,68.3973,200.0,-3973.048095703125
2088.79,0.560521,4.75987,7.8356,0.897706,521.316,200.0,-2580.418701171875
2460.18,0.597299,4.63015,6.88816,0.861106,357.314,200.0,-2324.307861328125
4227.69,0.821949,13.22779,16.08391,0.388264,2772.6,200.0,-1702.3907470703125
3580.61,0.72708,9.14293,12.14787,0.556265,1165.96,200.0,-1876.0712890625
4598.15,0.780546,6.37267,14.45037,0.498416,2776.06,200.0,-1531.5714111328125
672.114,0.285873,3.67352,5.09475,1.24571,22.0154,200.0,-3334.33740234375
3084.33,0.70026,8.22138,12.31343,0.657692,1231.01,200.0,-1746.3955078125
