Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,Pressure [kPa],CO2_uptake [g/g]
219.213,0.145734,3.70094,4.15476,1.73271,8.27648,4000.0,60.253570556640625
2242.51,0.570637,4.73434,6.42533,0.894441,517.402,4000.0,411.177978515625
1796.43,0.592762,6.16317,8.1793,1.06142,892.255,4000.0,386.7691650390625
5250.8,0.918676,17.16845,18.61303,0.234669,12670.1,4000.0,1828.4317626953125
901.943,0.440851,6.28705,6.5693,1.34242,105.94,4000.0,214.01412963867188
820.464,0.469629,3.47769,7.54839,1.51106,170.857,4000.0,209.71299743652344
5546.96,0.841394,12.56842,16.59127,0.334837,2515.5,4000.0,1569.3070068359375
1303.49,0.532967,6.44348,8.92958,1.31326,1421.6,4000.0,261.5855407714844
2361.43,0.598562,7.01676,8.85741,0.791394,1717.62,4000.0,534.5750732421875
1344.78,0.428677,3.73328,7.46151,1.14766,234.271,4000.0,229.4601593017578
272.949,0.207383,3.73285,4.44778,1.81287,10.2769,4000.0,66.86949920654297
2946.55,0.709362,5.58697,10.19414,0.792895,1287.62,4000.0,601.0991821289062
3100.77,0.702086,8.05973,11.19486,0.64985,2327.86,4000.0,747.5421752929688
3433.15,0.662538,7.81311,8.7931,0.646236,431.959,4000.0,701.2896118164062
3027.36,0.792538,13.68532,13.90311,0.520271,953.813,4000.0,1056.3497314453125
4187.88,0.818738,9.27939,16.51191,0.422742,4156.15,4000.0,1196.606689453125
4862.76,0.830522,10.71027,14.99859,0.371226,2025.2,4000.0,1450.9942626953125
1160.3,0.423945,4.60805,5.69744,1.11717,166.205,4000.0,236.6237030029297
1342.48,0.702478,10.90331,11.59526,1.14284,408.94,4000.0,462.8160400390625
923.293,0.362657,4.18627,4.85142,1.10587,24.5226,4000.0,199.8360595703125
2101.83,0.62562,5.90068,6.74913,0.879864,149.342,4000.0,507.1464538574219
3639.52,0.814094,11.51022,17.42762,0.512252,5258.35,4000.0,1017.1790771484375
2244.42,0.590676,7.34963,8.5914,0.778277,1579.31,4000.0,520.516357421875
5937.75,0.824896,10.66197,11.93213,0.359315,1653.17,4000.0,1489.9471435546875
5727.75,0.913469,15.34369,22.07579,0.234732,11516.8,4000.0,2065.041748046875
2037.25,0.573749,3.86389,11.17442,0.873067,635.974,4000.0,421.5452575683594
949.978,0.394501,6.79542,7.46745,1.45536,146.289,4000.0,225.29769897460938
409.625,0.286468,4.89184,7.036,1.96918,109.725,4000.0,117.51966094970703
2014.35,0.495097,7.34321,7.85095,0.764776,212.995,4000.0,467.0116271972656
5614.43,0.813774,8.75026,12.27296,0.398317,3036.37,4000.0,1330.0958251953125
1246.39,0.416702,5.43126,6.87973,1.06414,421.68,4000.0,255.64389038085938
5589.3,0.828619,10.758,14.85992,0.358395,2457.94,4000.0,1494.6695556640625
4287.81,0.7907,7.22291,14.47479,0.502911,2956.81,4000.0,1061.21826171875
3359.79,0.730307,7.44326,14.98593,0.586937,2045.37,4000.0,826.30615234375
3240.56,0.673931,7.29389,10.45413,0.639609,885.89,4000.0,700.2503662109375
2891.29,0.646262,6.24388,8.11006,0.755566,335.518,4000.0,583.8922729492188
1705.38,0.600577,8.43163,9.02587,0.993154,304.553,4000.0,435.16058349609375
4985.15,0.843254,14.49379,17.94718,0.365667,4680.16,4000.0,1444.33984375
690.301,0.414856,3.30233,5.26953,1.6002,100.934,4000.0,171.76950073242188
2677.63,0.606689,6.77102,8.51864,0.773849,422.133,4000.0,553.648193359375
6094.68,0.891502,12.74906,24.79642,0.260743,10320.0,4000.0,1916.5299072265625
1642.92,0.566347,13.74276,13.8878,0.771944,448.954,4000.0,513.142333984375
2029.33,0.678733,8.16776,9.07182,0.849356,287.022,4000.0,574.3047485351562
2222.33,0.719474,14.1729,14.41216,0.674456,917.022,4000.0,750.1228637695312
190.234,0.151858,3.83842,4.73826,2.02697,9.26035,4000.0,59.937679290771484
3257.46,0.750547,8.73896,9.90281,0.681786,803.002,4000.0,773.1103515625
3613.22,0.835592,13.59759,16.04961,0.532638,2597.78,4000.0,1001.2506713867188
814.718,0.343906,4.74628,5.85851,1.50944,98.7877,4000.0,141.5812225341797
85.3371,0.119262,3.34472,4.36363,1.33145,4.29448,4000.0,19.00370216369629
3890.77,0.777578,9.82647,11.52648,0.517619,2528.54,4000.0,1032.4119873046875
519.123,0.352174,3.74884,5.41805,1.619,22.3372,4000.0,128.01905822753906
3761.75,0.736731,7.11807,9.98229,0.639117,641.918,4000.0,774.3462524414062
2378.81,0.583847,7.49901,8.22785,0.802657,325.918,4000.0,498.195068359375
3586.78,0.745323,7.1213,13.01516,0.630267,1835.96,4000.0,816.6329345703125
513.411,0.258316,4.25222,5.4944,1.44265,75.6731,4000.0,111.51106262207031
878.772,0.365641,3.51565,5.64269,1.238,60.0403,4000.0,158.20986938476562
307.68,0.218472,4.64903,5.42071,1.98766,50.6308,4000.0,52.85005569458008
3563.66,0.72619,6.46471,14.49365,0.596186,1911.71,4000.0,831.7671508789062
2178.77,0.631844,3.63474,9.40377,0.88427,769.0,4000.0,470.89447021484375
1603.78,0.504194,4.93504,5.87921,0.969192,107.92,4000.0,341.78155517578125
947.636,0.572474,6.57804,6.99375,1.60121,212.301,4000.0,252.63905334472656
886.611,0.380638,4.19865,5.27667,1.22502,69.2316,4000.0,205.00668334960938
624.247,0.296391,4.22858,5.80304,1.29481,73.1121,4000.0,135.46441650390625
1242.22,0.380288,6.2318,6.49091,1.01196,198.144,4000.0,252.26173400878906
1653.31,0.53945,6.96724,7.84289,0.963477,201.416,4000.0,376.0701904296875
1479.4,0.458869,3.92092,5.75711,1.15089,77.6536,4000.0,278.0483703613281
1803.61,0.547736,9.23932,9.29161,0.833377,208.453,4000.0,434.5178527832031
167.15,0.0967277,3.91091,5.34636,1.87115,13.239,4000.0,39.2379264831543
3940.6,0.735014,9.17565,12.25719,0.535604,1137.06,4000.0,910.9431762695312
534.792,0.225674,5.55363,7.06947,1.27767,96.2705,4000.0,98.21002960205078
1688.49,0.589691,3.6901,10.75847,1.03208,635.377,4000.0,433.53338623046875
2452.57,0.652654,7.12658,8.05936,1.0056,327.649,4000.0,479.0948486328125
528.813,0.31332,5.0794,5.74173,1.53621,70.3304,4000.0,111.43675994873047
114.429,0.103596,3.48048,4.0475,1.65563,4.51168,4000.0,40.94182586669922
943.592,0.410684,3.73711,6.208,1.18822,203.809,4000.0,211.43777465820312
1929.06,0.607605,6.61794,6.95847,0.88669,111.987,4000.0,513.3270263671875
828.958,0.351244,3.59798,5.10961,1.3083,41.6814,4000.0,185.6559600830078
1451.37,0.693729,11.10285,11.791,1.07539,436.295,4000.0,480.08795166015625
984.903,0.554738,8.8905,11.57421,1.54969,1129.93,4000.0,239.65423583984375
2223.48,0.770567,8.28475,14.01366,0.883647,3254.16,4000.0,602.0956420898438
1716.27,0.601059,4.83275,8.47968,1.11727,477.97,4000.0,392.6934814453125
1410.81,0.433619,3.7919,5.09329,1.12696,32.7381,4000.0,242.8472442626953
137.315,0.0717578,3.81185,4.83001,1.63677,12.5639,4000.0,27.09767723083496
3193.04,0.805039,8.0507,16.29166,0.655394,5050.93,4000.0,846.4554443359375
1136.03,0.457752,4.65628,6.49282,1.27097,454.74,4000.0,224.46524047851562
3432.64,0.740819,8.09575,11.37809,0.653102,2528.79,4000.0,801.6763305664062
733.525,0.360088,4.05981,4.76483,1.22045,16.5212,4000.0,182.84901428222656
1102.67,0.508116,5.13789,5.7368,1.18064,49.0533,4000.0,229.9176483154297
1547.73,0.546767,8.75335,10.23813,0.972183,330.888,4000.0,397.5782165527344
837.316,0.441762,3.49283,5.74125,1.35159,120.988,4000.0,214.03372192382812
814.28,0.460533,5.537,5.92043,1.63684,127.047,4000.0,162.04147338867188
3339.5,0.674775,9.23245,10.46043,0.55002,1067.58,4000.0,796.7685546875
4246.85,0.810941,12.49845,15.91164,0.456559,7630.82,4000.0,1159.5582275390625
1907.06,0.62544,7.85459,8.72764,0.932024,330.835,4000.0,478.8805847167969
360.886,0.258631,3.5682,5.13571,1.54184,24.1975,4000.0,106.21491241455078
334.709,0.139588,3.79024,4.41617,1.30275,15.2294,4000.0,70.95928955078125
1355.88,0.553686,3.95854,8.46115,1.21451,386.816,4000.0,319.8440246582031
2837.36,0.707029,5.70297,15.38728,0.677087,1486.81,4000.0,689.755859375
3183.51,0.784596,7.60715,15.6687,0.662458,4671.2,4000.0,847.4008178710938
4838.43,0.900371,15.32844,24.51072,0.266676,11293.7,4000.0,1641.019287109375
1131.55,0.441338,5.89668,7.1337,1.11809,189.699,4000.0,285.9097900390625
926.587,0.362124,4.30975,5.11022,1.29304,82.3984,4000.0,172.8899688720703
1572.52,0.468098,4.16248,5.1856,1.05249,138.094,4000.0,290.60711669921875
461.922,0.212795,3.78367,4.90561,1.26804,20.0053,4000.0,92.49201202392578
3465.02,0.712052,6.05581,7.8849,0.677875,889.124,4000.0,758.9873046875
2833.83,0.704502,7.14235,9.13676,0.7872,748.17,4000.0,630.901123046875
4605.67,0.79421,9.21336,13.13245,0.426613,1741.4,4000.0,1227.4150390625
4673.19,0.811573,11.93175,14.87237,0.410515,1900.36,4000.0,1301.0035400390625
1372.03,0.60597,21.54893,21.85263,0.733591,1206.91,4000.0,479.6353759765625
3051.13,0.843591,14.92764,20.64756,0.518314,6110.88,4000.0,1007.0674438476562
777.994,0.294901,3.63288,5.38427,1.19278,23.8714,4000.0,131.17149353027344
3233.06,0.745803,8.56837,8.98965,0.638163,485.861,4000.0,847.0315551757812
970.929,0.337016,4.36718,5.82051,1.21084,240.743,4000.0,174.8516082763672
4845.69,0.809612,7.78408,12.08229,0.483628,1345.24,4000.0,1110.41796875
502.506,0.270464,3.5336,4.56582,1.22759,18.1173,4000.0,153.66500854492188
1974.27,0.593302,6.37739,7.16526,0.905685,242.632,4000.0,453.3734130859375
1355.74,0.551362,20.19678,20.49604,0.693698,1057.62,4000.0,475.9581298828125
4879.76,0.786213,7.49214,8.8883,0.525603,1542.67,4000.0,1026.718994140625
651.779,0.321329,3.77328,5.559,1.12138,41.245,4000.0,184.0835418701172
5066.97,0.826735,9.51978,11.5897,0.412829,1437.93,4000.0,1326.968505859375
126.887,0.116814,3.41865,5.28956,1.75558,16.683,4000.0,30.67082977294922
787.383,0.361954,3.52023,4.70271,1.3504,79.0321,4000.0,184.12734985351562
1539.53,0.509093,4.32837,6.03067,1.17106,223.223,4000.0,315.1391296386719
1538.35,0.555357,3.57052,4.58556,1.08588,66.8083,4000.0,384.04278564453125
1529.96,0.51324,7.78162,8.02034,0.922157,206.69,4000.0,387.19488525390625
301.22,0.260641,3.39297,4.60788,1.44099,7.57343,4000.0,127.70502471923828
1843.27,0.5669,4.55466,6.31442,0.990223,314.927,4000.0,404.6631774902344
1071.73,0.531008,7.17553,7.23663,1.30222,206.019,4000.0,278.6708984375
2147.83,0.635434,5.64505,7.80513,0.886754,813.75,4000.0,491.95703125
3603.11,0.767626,9.26697,12.33004,0.565545,1259.32,4000.0,940.5215454101562
2192.07,0.709628,6.27497,12.62898,0.958175,2124.16,4000.0,482.4627990722656
418.134,0.210408,3.77357,4.26796,1.16182,15.4639,4000.0,108.79353332519531
3835.6,0.657503,5.48932,7.591,0.651257,475.512,4000.0,633.86865234375
2045.4,0.692123,7.15088,7.80058,0.848179,226.365,4000.0,584.8499145507812
3459.78,0.74439,6.82523,12.48808,0.644485,1595.15,4000.0,794.0804443359375
5512.76,0.847416,9.92934,12.45532,0.362386,5917.5,4000.0,1527.3212890625
2466.92,0.704392,9.34081,9.78735,0.70663,406.165,4000.0,696.32861328125
2167.9,0.699535,9.26813,9.63601,0.785483,382.446,4000.0,629.0548706054688
1219.3,0.622008,10.08887,10.76028,1.2749,328.899,4000.0,361.685302734375
751.52,0.350028,3.39914,4.87042,1.11582,12.1623,4000.0,196.9364776611328
1748.31,0.603952,6.41282,7.56807,0.930022,115.68,4000.0,471.29156494140625
3097.87,0.64891,6.42131,7.56125,0.692925,832.802,4000.0,660.3391723632812
3383.28,0.720211,7.36693,15.29874,0.615216,1873.14,4000.0,790.0722045898438
2085.46,0.610323,5.45896,7.75717,0.954451,1308.09,4000.0,408.10247802734375
3822.46,0.87608,18.7176,19.22023,0.382997,8916.33,4000.0,1293.6064453125
913.781,0.505948,4.61396,5.61698,1.28221,45.2483,4000.0,197.56344604492188
1142.82,0.43612,6.12201,6.79837,1.08392,141.059,4000.0,287.6536560058594
5292.14,0.884256,13.86029,18.87098,0.282859,4716.29,4000.0,1749.21923828125
3898.29,0.776235,12.01422,14.44217,0.491097,1737.79,4000.0,1074.4033203125
3991.39,0.790377,7.76232,10.78409,0.570516,1283.64,4000.0,940.2103881835938
1621.82,0.519337,3.57571,7.01044,0.976744,471.453,4000.0,363.5810852050781
5036.09,0.849697,9.94955,14.93622,0.381092,2047.62,4000.0,1476.4901123046875
957.055,0.384405,4.22748,5.53356,1.30848,66.9052,4000.0,213.20590209960938
3405.23,0.670082,6.15805,7.87531,0.655103,663.678,4000.0,667.8353271484375
3667.24,0.812837,9.07515,16.20843,0.573212,5260.93,4000.0,991.0126953125
1148.12,0.401816,3.5663,5.74252,1.0541,108.504,4000.0,295.2860107421875
4066.04,0.791669,10.02077,13.91871,0.478627,2865.48,4000.0,1126.7882080078125
4161.76,0.833738,13.90423,20.34858,0.415088,5661.45,4000.0,1292.0184326171875
5028.86,0.795943,9.56001,11.98321,0.437163,1345.55,4000.0,1174.07421875
5142.9,0.826176,10.77,13.33239,0.376373,3171.46,4000.0,1415.8497314453125
1879.37,0.590536,4.34545,7.29853,1.01363,418.317,4000.0,409.4974060058594
5430.44,0.867195,13.14236,16.67952,0.301156,3669.15,4000.0,1773.1663818359375
1938.31,0.66763,21.86014,22.18079,0.57039,1292.02,4000.0,625.4776000976562
468.523,0.241415,3.94466,5.65493,1.29614,43.6783,4000.0,112.41021728515625
1392.14,0.587705,18.50482,18.82425,0.782883,1063.53,4000.0,434.65228271484375
3823.6,0.697215,5.64552,7.0509,0.667006,667.179,4000.0,733.8963623046875
3130.01,0.650968,5.28486,7.35017,0.728958,731.351,4000.0,622.6791381835938
1412.83,0.68013,12.31825,13.14573,1.20452,3047.79,4000.0,356.4544372558594
1006.05,0.372157,8.33006,8.81103,1.1114,120.929,4000.0,215.24855041503906
1050.88,0.482239,5.6342,6.41321,1.19266,79.2134,4000.0,259.29913330078125
2563.63,0.643195,6.45124,7.67105,0.825307,622.403,4000.0,563.9197387695312
3091.36,0.719629,7.6442,10.29439,0.761804,1500.33,4000.0,654.6962280273438
3084.33,0.70026,8.22138,12.31343,0.657692,1231.01,4000.0,716.3936767578125
2806.07,0.75423,6.42068,15.30996,0.727601,3922.88,4000.0,702.0945434570312
1018.54,0.347923,4.98731,5.98389,1.13194,316.531,4000.0,179.5304412841797
2608.87,0.585012,6.58326,7.76349,0.745185,415.177,4000.0,503.1697998046875
6087.12,0.921056,16.40202,24.82719,0.206272,13230.1,4000.0,1971.990966796875
3072.38,0.659679,5.96793,8.35921,0.740651,1090.53,4000.0,571.4366455078125
407.115,0.350562,3.4184,4.70372,1.34058,31.956,4000.0,178.29222106933594
2583.85,0.663529,5.61278,14.16801,0.719258,1294.88,4000.0,597.0390014648438
2710.38,0.748731,7.29919,13.62756,0.732878,3715.03,4000.0,690.873046875
2798.01,0.745308,7.69906,12.8739,0.727903,2052.44,4000.0,689.4010620117188
1499.75,0.664631,4.99863,6.54373,1.41656,491.835,4000.0,331.14300537109375
296.954,0.196004,3.69344,4.40645,2.14875,9.20605,4500.0,69.03895568847656
563.082,0.270221,3.96623,5.43833,1.74541,82.3953,4500.0,106.6623306274414
1065.03,0.522049,4.29624,5.02664,1.22735,30.4158,4500.0,282.378173828125
1805.61,0.65481,7.12762,7.85627,0.932587,216.832,4500.0,515.51806640625
2808.39,0.674207,5.88637,8.02115,0.903407,637.968,4500.0,546.9517822265625
1902.83,0.551202,4.75454,7.8725,0.941513,216.99,4500.0,428.5841979980469
640.764,0.306198,3.59539,5.10411,1.27516,11.8074,4500.0,146.2747344970703
5807.05,0.850196,9.74038,12.81295,0.333604,3595.13,4500.0,1730.8179931640625
3314.06,0.727988,8.97366,10.66248,0.651925,1338.98,4500.0,821.0098876953125
845.86,0.396906,3.6655,4.48127,1.21909,36.4497,4500.0,248.0680694580078
213.609,0.227109,3.85757,4.24837,2.29446,8.39492,4500.0,64.99311828613281
1518.09,0.530539,14.17546,14.43442,0.811532,580.211,4500.0,476.6872253417969
1831.58,0.584877,7.17673,7.97435,0.851816,238.129,4500.0,490.5656433105469
3601.36,0.768025,9.67229,10.76037,0.565402,3327.62,4500.0,971.1500244140625
2887.17,0.792649,35.3453,35.68187,0.320098,4978.03,4500.0,1054.736572265625
1947.12,0.587539,14.40656,14.5701,0.667241,470.935,4500.0,604.1344604492188
1930.41,0.581039,6.38638,7.82162,0.864685,208.748,4500.0,527.9859619140625
2256.13,0.636999,9.64885,9.89918,0.76458,1120.46,4500.0,637.061767578125
1322.23,0.681084,12.47118,12.98719,1.12538,1223.14,4500.0,439.9293212890625
2760.41,0.66809,7.28933,9.34478,0.764484,2287.19,4500.0,592.3109741210938
897.636,0.440695,3.44357,6.12761,1.34631,65.1281,4500.0,268.37420654296875
3700.6,0.807239,12.24766,14.88237,0.506962,3362.52,4500.0,1096.6912841796875
2174.47,0.667447,6.27241,10.23036,0.893685,1223.76,4500.0,515.8645629882812
801.539,0.371933,4.48494,6.11708,1.85384,211.383,4500.0,138.99488830566406
3188.0,0.660068,6.02924,7.49876,0.706253,1522.6,4500.0,656.74658203125
1099.01,0.501738,4.00417,7.27308,1.33186,178.731,4500.0,250.37933349609375
5945.16,0.941324,19.4866,22.32661,0.171179,16623.8,4500.0,2754.016357421875
1497.66,0.53826,4.42173,7.2421,0.991171,285.359,4500.0,340.0111389160156
996.457,0.374674,7.95105,8.11962,1.14792,413.739,4500.0,213.20184326171875
2028.42,0.630908,9.57665,10.01686,0.838723,564.085,4500.0,536.8826904296875
509.803,0.28084,3.84744,4.86337,1.38845,56.5123,4500.0,124.00447845458984
675.459,0.271196,4.63334,5.68369,1.36253,24.3139,4500.0,173.3064727783203
1285.71,0.528525,5.65601,6.128,1.14779,135.761,4500.0,307.8186340332031
1986.61,0.592604,6.51897,7.30945,0.92952,260.999,4500.0,455.9927673339844
1264.47,0.469422,8.79573,9.27836,0.998914,154.546,4500.0,320.9552917480469
2854.72,0.777645,5.63098,6.31202,0.884684,1020.11,4500.0,600.0496215820312
686.446,0.284153,3.80952,5.13735,1.22811,24.2681,4500.0,193.91973876953125
3384.32,0.764416,7.80195,13.22033,0.592616,1990.29,4500.0,917.8096923828125
2856.91,0.569431,5.63025,6.91667,0.801383,363.912,4500.0,494.811767578125
3932.47,0.833807,9.31451,16.27189,0.533523,5580.53,4500.0,1117.5819091796875
1501.68,0.718654,5.91191,15.46798,1.23563,1498.99,4500.0,407.7575988769531
4659.54,0.827732,10.47913,13.67182,0.400998,3848.84,4500.0,1413.3946533203125
68.522,0.0927351,3.31062,3.65196,1.31837,1.17775,4500.0,43.230403900146484
1053.67,0.449499,5.19631,6.52985,1.17685,69.4181,4500.0,243.273193359375
3110.59,0.699887,8.95589,9.77714,0.679807,905.166,4500.0,732.3539428710938
913.152,0.498695,14.91846,15.01205,0.979107,1085.91,4500.0,353.6103210449219
1807.4,0.631966,7.07495,7.57421,0.931765,200.145,4500.0,488.96746826171875
6104.51,0.892137,13.06889,18.17956,0.26224,3755.37,4500.0,2206.7412109375
5141.13,0.887481,11.17613,16.68396,0.304902,5962.93,4500.0,1877.7266845703125
2461.72,0.811682,17.74601,18.50644,0.554929,1400.29,4500.0,1058.3338623046875
470.095,0.325048,3.39847,5.057,1.18043,35.8172,4500.0,175.6844024658203
1729.77,0.624616,16.70146,16.96223,0.683913,729.948,4500.0,636.5930786132812
2906.08,0.62882,4.76206,6.79852,0.786283,431.131,4500.0,601.0751953125
1564.88,0.503295,3.34434,11.25209,0.912786,428.86,4500.0,353.3240051269531
1034.04,0.348625,5.16881,8.81997,1.01856,292.96,4500.0,209.45046997070312
1527.35,0.685589,6.90109,7.02891,1.04198,192.584,4500.0,439.1649169921875
730.443,0.307526,7.82255,8.4068,1.53047,191.778,4500.0,142.0380401611328
2828.29,0.632986,7.60201,8.56598,0.760732,349.464,4500.0,590.0948486328125
2015.83,0.603891,7.15179,7.80389,0.871736,359.386,4500.0,505.21405029296875
2781.82,0.611937,5.90821,7.0299,0.792954,338.218,4500.0,550.0313110351562
5547.51,0.790619,8.51453,9.82911,0.408861,2693.82,4500.0,1296.028076171875
1573.56,0.560345,4.75241,6.24081,1.08728,127.359,4500.0,364.839599609375
444.527,0.238712,4.04551,4.6547,1.37845,15.4412,4500.0,108.45777130126953
3468.46,0.740024,9.0912,12.62335,0.571731,1200.53,4500.0,916.659423828125
1529.94,0.619542,6.95688,7.15871,0.985662,110.67,4500.0,434.84716796875
2393.33,0.690213,7.8397,9.90424,0.835666,646.642,4500.0,608.498046875
1393.4,0.535185,5.63804,6.46999,1.1426,74.1422,4500.0,318.9987487792969
1634.94,0.681008,20.49738,20.79491,0.748628,1316.32,4500.0,562.4834594726562
674.883,0.294855,4.05342,5.87232,1.21559,71.2109,4500.0,134.6703338623047
2298.5,0.625669,7.19477,9.36838,0.849505,361.164,4500.0,524.2581787109375
3433.15,0.662538,7.81311,8.7931,0.646236,431.959,4500.0,716.8878173828125
299.814,0.13293,3.97588,6.02115,1.45626,26.4696,4500.0,39.36989974975586
878.663,0.501554,4.84562,5.29606,1.35898,27.0934,4500.0,202.07167053222656
444.971,0.277966,8.17089,8.80222,1.74629,102.448,4500.0,103.91580200195312
1580.3,0.601993,6.10155,7.77488,1.0041,142.036,4500.0,440.33697509765625
2784.61,0.768537,5.41116,14.78382,0.776843,2398.49,4500.0,716.90283203125
923.293,0.362657,4.18627,4.85142,1.10587,24.5226,4500.0,198.85350036621094
4367.26,0.866445,15.07921,20.51629,0.368143,6259.36,4500.0,1550.296875
249.416,0.105859,3.56324,5.42511,1.22449,27.691,4500.0,32.46645736694336
3477.89,0.676166,7.70847,9.86857,0.59873,664.162,4500.0,778.1306762695312
651.908,0.355544,4.06858,5.06075,1.30785,22.3053,4500.0,172.6112823486328
5937.75,0.824896,10.66197,11.93213,0.359315,1653.17,4500.0,1556.8701171875
1469.2,0.47359,3.908,5.72994,1.10736,80.9689,4500.0,299.19549560546875
2064.98,0.741566,9.52567,15.44652,0.935609,3584.51,4500.0,541.9861450195312
4659.65,0.809329,9.23751,16.04657,0.432215,3666.45,4500.0,1286.2476806640625
4069.46,0.732161,6.02552,7.92006,0.669737,865.229,4500.0,783.7520751953125
817.411,0.491636,3.43466,8.95613,1.01398,486.005,4500.0,328.3118591308594
308.207,0.320278,3.58229,4.23645,2.02807,9.23176,4500.0,109.38269805908203
1275.1,0.465242,5.14768,5.74047,1.04239,61.979,4500.0,293.16168212890625
169.61,0.149016,3.4521,4.88579,1.59882,10.6311,4500.0,56.61039733886719
1176.74,0.464293,4.98557,6.38893,1.04777,290.128,4500.0,254.05519104003906
2789.07,0.70199,6.21925,10.72646,0.740849,1623.24,4500.0,656.5150756835938
1695.58,0.456192,3.8912,5.8832,0.904707,162.5,4500.0,296.56597900390625
525.528,0.342296,6.85231,7.47798,1.66342,105.814,4500.0,149.2582244873047
1929.76,0.650321,7.103,7.8424,0.871514,215.44,4500.0,538.55615234375
872.468,0.401625,5.83226,6.89099,1.28953,124.23,4500.0,207.97666931152344
3723.5,0.795453,8.27122,12.38937,0.548153,1542.48,4500.0,1052.0247802734375
3803.78,0.631632,5.96077,7.47779,0.662919,322.437,4500.0,665.6298828125
2949.51,0.755126,12.2893,14.34362,0.611585,3311.27,4500.0,844.7139282226562
4046.39,0.777932,8.63817,12.06243,0.512106,1307.82,4500.0,1036.6923828125
591.005,0.333052,4.15258,4.6599,1.3343,17.1993,4500.0,156.68832397460938
1913.97,0.672638,7.33159,7.92173,0.864348,221.889,4500.0,575.039306640625
3904.1,0.794702,7.90672,16.54296,0.495461,2791.07,4500.0,1103.736328125
506.72,0.293982,3.51626,5.01624,1.35855,78.2644,4500.0,138.91835021972656
3122.83,0.749255,6.68113,10.34422,0.744711,2034.55,4500.0,683.60009765625
2361.16,0.635034,8.06474,8.99711,0.902356,701.985,4500.0,545.3356323242188
5624.83,0.854391,9.88104,12.79287,0.36482,2925.23,4500.0,1645.2042236328125
1876.4,0.657487,5.99732,8.26616,0.959358,649.626,4500.0,483.234619140625
1108.23,0.45753,5.41527,6.60125,1.10519,33.0035,4500.0,304.9873962402344
2795.01,0.631537,4.89408,10.85266,0.773849,1048.22,4500.0,566.3631591796875
2191.05,0.608914,7.65802,8.1163,0.715756,354.83,4500.0,551.9691162109375
814.718,0.343906,4.74628,5.85851,1.50944,98.7877,4500.0,142.68133544921875
2627.53,0.755693,13.80077,14.38824,0.612202,1932.46,4500.0,890.9241333007812
85.3371,0.119262,3.34472,4.36363,1.33145,4.29448,4500.0,22.199779510498047
1175.17,0.47425,9.31835,9.52909,1.03488,161.526,4500.0,342.3675231933594
3014.77,0.717209,8.62941,11.02302,0.676413,939.422,4500.0,748.178955078125
1571.62,0.499198,3.35002,11.20251,0.912347,429.331,4500.0,353.0278625488281
563.112,0.26479,3.56683,4.48975,1.32309,38.0464,4500.0,128.73040771484375
5441.98,0.898199,12.57295,19.02867,0.307282,6853.11,4500.0,1909.99658203125
2080.61,0.57034,5.57585,7.06688,0.91036,490.838,4500.0,423.5559387207031
1390.45,0.435041,3.81335,7.03162,1.05178,102.773,4500.0,268.0491943359375
3873.11,0.835615,12.98672,20.23811,0.435457,9197.01,4500.0,1234.83154296875
5535.54,0.866211,11.82862,13.66728,0.328969,2542.78,4500.0,1686.760498046875
551.448,0.405176,3.35059,3.99692,1.1531,5.51081,4500.0,254.2806854248047
1214.21,0.475957,5.56724,6.4213,1.18737,156.311,4500.0,282.59600830078125
3563.06,0.680107,8.08604,11.74203,0.651046,1240.37,4500.0,790.5755004882812
177.616,0.242952,3.30961,5.60293,1.41594,28.2241,4500.0,112.16989135742188
1480.08,0.550403,5.20901,6.50886,1.13195,292.094,4500.0,352.5311584472656
6497.7,0.941784,17.44379,25.46016,0.1673,17411.5,4500.0,2761.492431640625
160.161,0.147465,3.34102,3.67907,1.8695,2.36519,4500.0,72.41281127929688
685.455,0.328554,6.21795,7.22039,1.15171,103.683,4500.0,182.70033264160156
1812.2,0.580529,7.39748,7.74717,0.849293,233.157,4500.0,489.80670166015625
153.175,0.0904317,3.85034,4.16512,1.59593,4.9595,4500.0,39.1435432434082
886.611,0.380638,4.19865,5.27667,1.22502,69.2316,4500.0,208.32989501953125
913.456,0.417914,5.12312,5.54279,1.57133,164.087,4500.0,176.6483154296875
1679.85,0.544469,6.04448,7.84799,0.991465,654.423,4500.0,396.27203369140625
1803.61,0.547736,9.23932,9.29161,0.833377,208.453,4500.0,439.7095947265625
1388.09,0.57265,4.45457,8.93568,1.41964,213.525,4500.0,303.660400390625
531.863,0.254877,3.5495,4.73064,1.38131,15.4386,4500.0,127.67207336425781
1437.72,0.548284,7.66548,8.19901,1.02898,219.633,4500.0,374.2904357910156
434.965,0.217384,4.80316,5.5222,1.67627,41.5486,4500.0,82.63975524902344
2049.2,0.778717,14.38186,14.86862,0.777337,2306.01,4500.0,697.4383544921875
3000.84,0.799872,13.35468,16.30896,0.648172,3951.35,4500.0,829.51025390625
1386.36,0.550178,5.56259,6.39131,1.08914,76.2972,4500.0,360.2054443359375
1539.87,0.468977,8.75936,9.51854,0.888881,320.228,4500.0,336.5762939453125
3177.7,0.744069,8.65857,9.81093,0.665015,1662.32,4500.0,824.2896728515625
3863.0,0.828882,9.23775,13.92506,0.531096,2855.85,4500.0,1074.844482421875
