Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume
-0.056655127592869885,-0.13385117688827453,0.0,0.0037041862185772587,0.03922388345148648,0.12506399521720601
-0.07561944113394325,-0.13385117205024777,0.0,0.0037041928295123774,0.03922388906561538,0.12506400107629212
-0.05665507761043671,3.2465145435806098,0.0,0.003704240915831214,0.039223847674632634,0.12506402458442603
-0.056655127592869885,-0.13385117688827453,0.0,0.0037041862185772587,0.03922388345148648,0.12506399521720601
-0.05665512705648628,-0.13385117615301478,0.0,0.003921947802397595,0.039223886402032816,0.1250639949808829
-0.05665512252055729,-0.13385117220886367,0.0,0.003704192064566708,-0.020094200882789046,0.12506399831045809
-0.056655118215324665,-0.13385116863607743,0.0,0.0037041920789245564,0.03922388830532633,-0.009982023474585716
-0.07561943031585551,3.2465144888840345,0.0,0.00392191206512571,-0.020094277580890215,-0.00998203767444152
0.08191932682947181,-0.03096033531444847,0.0,0.0006064150111827447,-0.016252437787091675,-0.018570158772442193
0.041105674582941,-0.030960331197226586,0.0,0.0006064029515255205,-0.016252450050475695,-0.018570170783593007
0.08191932965399853,-0.09289987529744397,0.0,0.0006064141880293972,-0.01625243824644712,-0.01857015785664164
0.08191932682947181,-0.03096033531444847,0.0,0.0006064150111827447,-0.016252437787091675,-0.018570158772442193
0.08191932552290383,-0.03096033942226011,0.0,-0.002625492719137878,-0.016252437543395604,-0.018570158722771648
0.08191931945165079,-0.030960343041515452,0.0,0.0006064091685887563,0.030424672095299074,-0.018570164930327652
0.08191931660199772,-0.030960340848929877,0.0,0.0006064031068429773,-0.01625244945860081,-0.015236968094153182
0.04110567436669954,-0.092899869348524,0.0,-0.0026255047497882947,0.030424666315860438,-0.015236967933111974
