Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,Y
0.969482421875,0.782470703125,0.890380859375,0.465576171875,0.975830078125,0.891845703125,0.64743876
0.520263671875,0.782470703125,0.890380859375,0.465576171875,0.975830078125,0.891845703125,0.47431898
0.969482421875,0.828857421875,0.890380859375,0.465576171875,0.975830078125,0.891845703125,0.71152425
0.969482421875,0.782470703125,0.762451171875,0.465576171875,0.975830078125,0.891845703125,0.64743876
0.969482421875,0.782470703125,0.890380859375,0.270263671875,0.975830078125,0.891845703125,0.64353997
0.969482421875,0.782470703125,0.890380859375,0.465576171875,0.587646484375,0.891845703125,0.657688
0.969482421875,0.782470703125,0.890380859375,0.465576171875,0.975830078125,0.222412109375,0.574312
0.520263671875,0.828857421875,0.762451171875,0.270263671875,0.587646484375,0.222412109375,0.47162804
0.719482421875,0.032470703125,0.140380859375,0.715576171875,0.725830078125,0.641845703125,0.27965525
0.270263671875,0.032470703125,0.140380859375,0.715576171875,0.725830078125,0.641845703125,0.16731499
0.719482421875,0.578857421875,0.140380859375,0.715576171875,0.725830078125,0.641845703125,0.35272223
0.719482421875,0.032470703125,0.512451171875,0.715576171875,0.725830078125,0.641845703125,0.27965525
0.719482421875,0.032470703125,0.140380859375,0.020263671875,0.725830078125,0.641845703125,0.2657755
0.719482421875,0.032470703125,0.140380859375,0.715576171875,0.837646484375,0.641845703125,0.27691364
0.719482421875,0.032470703125,0.140380859375,0.715576171875,0.725830078125,0.472412109375,0.27573198
0.270263671875,0.578857421875,0.512451171875,0.020263671875,0.837646484375,0.472412109375,0.21983732
0.219482421875,0.532470703125,0.640380859375,0.215576171875,0.225830078125,0.141845703125,0.26542768
0.770263671875,0.532470703125,0.640380859375,0.215576171875,0.225830078125,0.141845703125,0.40523845
0.219482421875,0.078857421875,0.640380859375,0.215576171875,0.225830078125,0.141845703125,0.20794682
0.219482421875,0.532470703125,0.012451171875,0.215576171875,0.225830078125,0.141845703125,0.26542768
0.219482421875,0.532470703125,0.640380859375,0.520263671875,0.225830078125,0.141845703125,0.27150983
0.219482421875,0.532470703125,0.640380859375,0.215576171875,0.337646484375,0.141845703125,0.24133183
0.219482421875,0.532470703125,0.640380859375,0.215576171875,0.225830078125,0.972412109375,0.39735603
0.770263671875,0.078857421875,0.012451171875,0.520263671875,0.337646484375,0.972412109375,0.46167222
0.156982421875,0.469970703125,0.202880859375,0.403076171875,0.538330078125,0.079345703125,0.21276134
0.082763671875,0.469970703125,0.202880859375,0.403076171875,0.538330078125,0.079345703125,0.20179212
0.156982421875,0.266357421875,0.202880859375,0.403076171875,0.538330078125,0.079345703125,0.1841922
0.156982421875,0.469970703125,0.324951171875,0.403076171875,0.538330078125,0.079345703125,0.21276134
0.156982421875,0.469970703125,0.202880859375,0.207763671875,0.538330078125,0.079345703125,0.20832352
0.156982421875,0.469970703125,0.202880859375,0.403076171875,0.275146484375,0.079345703125,0.243014
0.156982421875,0.469970703125,0.202880859375,0.403076171875,0.538330078125,0.784912109375,0.22274266
0.082763671875,0.266357421875,0.324951171875,0.207763671875,0.275146484375,0.784912109375,0.20901912
0.656982421875,0.969970703125,0.702880859375,0.903076171875,0.038330078125,0.579345703125,1.7150984
0.582763671875,0.969970703125,0.702880859375,0.903076171875,0.038330078125,0.579345703125,1.6931067
0.656982421875,0.766357421875,0.702880859375,0.903076171875,0.038330078125,0.579345703125,0.48954272
0.656982421875,0.969970703125,0.824951171875,0.903076171875,0.038330078125,0.579345703125,1.7150984
0.656982421875,0.969970703125,0.702880859375,0.707763671875,0.038330078125,0.579345703125,1.7149726
0.656982421875,0.969970703125,0.702880859375,0.903076171875,0.775146484375,0.579345703125,1.6544753
0.656982421875,0.969970703125,0.702880859375,0.903076171875,0.038330078125,0.284912109375,1.714362
0.582763671875,0.766357421875,0.824951171875,0.707763671875,0.775146484375,0.284912109375,0.40606585
0.906982421875,0.219970703125,0.452880859375,0.153076171875,0.288330078125,0.829345703125,0.43737584
0.332763671875,0.219970703125,0.452880859375,0.153076171875,0.288330078125,0.829345703125,0.25712597
0.906982421875,0.516357421875,0.452880859375,0.153076171875,0.288330078125,0.829345703125,0.48020503
0.906982421875,0.219970703125,0.574951171875,0.153076171875,0.288330078125,0.829345703125,0.43737584
0.906982421875,0.219970703125,0.452880859375,0.957763671875,0.288330078125,0.829345703125,0.44677678
